3564 0.012625
0.371942 0.459102 0.378132
0.456482 0.457973 0.320974
0.484338 0.369314 0.335502
0.489316 0.37927 0.345186
0.494335 0.433383 0.340283
0.544873 0.453244 0.316858
0.32224 0.468186 0.440949
0.422248 0.49541 0.408262
0.455253 0.363397 0.339977
0.496275 0.243169 0.312276
0.528787 0.403862 0.359266
0.60217 0.494169 0.38582
0.303079 0.440916 0.475084
0.339713 0.321595 0.45991
0.331463 0.427847 0.323874
0.520321 0.505325 0.253113
0.679676 0.390094 0.356956
0.653919 0.321688 0.468219
0.327285 0.41832 0.482846
0.321329 0.280373 0.495946
0.283471 0.549805 0.516022
0.539854 0.616621 0.514213
0.748933 0.438769 0.523214
0.660204 0.203999 0.49531
0.322386 0.462147 0.494666
0.367393 0.444735 0.519451
0.386392 0.35811 0.636132
0.500587 0.401904 0.746608
0.625941 0.34274 0.627356
0.645006 0.295362 0.510922
0.35612 0.473203 0.56507
0.390045 0.512442 0.611682
0.469274 0.413291 0.6507
0.492097 0.240574 0.667426
0.518335 0.302218 0.646954
0.576893 0.506667 0.572047
0.384434 0.506811 0.382331
0.353507 0.476351 0.566708
0.324582 0.227923 0.495314
0.741732 0.466345 0.500159
0.441585 0.353488 0.637675
0.493168 0.399913 0.35761
0.339364 0.49877 0.546804
0.360606 0.475406 0.583319
0.682311 0.4263 0.495201
0.48602 0.309743 0.367121
0.593394 0.468978 0.597119
0.574832 0.471809 0.544604
0.503609 0.255169 0.686382
0.528161 0.597282 0.629929
0.730272 0.384828 0.423241
0.692063 0.43184 0.484073
0.351291 0.380042 0.494504
0.397523 0.467541 0.354148
0.502097 0.281242 0.649582
0.37653 0.512802 0.603879
0.42043 0.508864 0.564812
0.383097 0.352657 0.620869
0.340181 0.445334 0.491976
0.557317 0.347908 0.714829
0.390928 0.458137 0.619378
0.645709 0.417914 0.508087
0.625072 0.502783 0.663286
0.469235 0.369011 0.64625
0.625583 0.477823 0.543868
0.396604 0.618275 0.515635
0.488146 0.311549 0.646926
0.645999 0.438221 0.519729
0.721822 0.50593 0.443869
0.6445 0.469243 0.548119
0.497234 0.254398 0.659379
0.329863 0.466675 0.45197
0.344093 0.506985 0.536703
0.339774 0.314358 0.4691
0.578552 0.415775 0.549322
0.649676 0.365658 0.46858
0.369423 0.492179 0.301533
0.493678 0.386856 0.359493
0.479396 0.248293 0.670717
0.488414 0.383725 0.654001
0.688257 0.476174 0.600583
0.570024 0.614128 0.510346
0.513794 0.443062 0.662342
0.558944 0.429649 0.419197
0.448087 0.621346 0.412442
0.675195 0.223762 0.518821
0.36949 0.34471 0.600274
0.364942 0.447104 0.522559
0.651551 0.437526 0.467446
0.393764 0.467714 0.629875
0.594874 0.376808 0.555714
0.415156 0.576273 0.326519
0.384993 0.522056 0.595575
0.542276 0.615158 0.412323
0.402999 0.447064 0.541263
0.583803 0.414579 0.432008
0.37743 0.450665 0.286235
0.33195 0.434279 0.48639
0.603762 0.427182 0.536925
0.361201 0.480075 0.600905
0.512507 0.432689 0.667577
0.658398 0.298163 0.481111
0.625748 0.493048 0.426787
0.518212 0.245806 0.677615
0.458415 0.414843 0.625188
0.342539 0.431194 0.490956
0.451704 0.340914 0.645366
0.584694 0.502751 0.565944
0.352897 0.228997 0.47488
0.350248 0.213452 0.473395
0.467336 0.418842 0.336412
0.653995 0.269674 0.471897
0.649537 0.322715 0.476992
0.497833 0.316089 0.35979
0.661871 0.247198 0.470149
0.633321 0.43849 0.526416
0.542771 0.322127 0.651258
0.329085 0.201682 0.469373
0.497996 0.216303 0.32427
0.664742 0.282184 0.522727
0.464513 0.337691 0.335433
0.629533 0.508191 0.396723
0.729785 0.486105 0.52637
0.405529 0.491702 0.548005
0.505864 0.231896 0.667576
0.350013 0.204606 0.488163
0.432328 0.444842 0.250559
0.668812 0.381635 0.490407
0.647602 0.229987 0.48814
0.599121 0.481456 0.690326
0.557123 0.575821 0.330296
0.686463 0.302198 0.452235
0.457995 0.455106 0.667648
0.374063 0.470836 0.375802
0.550243 0.326538 0.361573
0.586796 0.341108 0.32947
0.485286 0.245833 0.666667
0.467585 0.274936 0.319462
0.602258 0.608722 0.515287
0.61542 0.473208 0.366311
0.457704 0.465443 0.328944
0.653087 0.27576 0.475338
0.609386 0.475473 0.357069
0.295099 0.477768 0.364893
0.396407 0.455447 0.61459
0.355608 0.201471 0.483819
0.712626 0.367327 0.413294
0.658015 0.328588 0.48118
0.481836 0.296055 0.283215
0.495884 0.264217 0.353262
0.438807 0.467558 0.661273
0.287093 0.388396 0.586181
0.503486 0.385159 0.642144
0.610779 0.385311 0.441593
0.348428 0.45452 0.307304
0.53173 0.46317 0.661132
0.423763 0.507011 0.620453
0.350471 0.335525 0.501296
0.693329 0.434244 0.478886
0.402153 0.511648 0.614418
0.279313 0.334005 0.508056
0.388481 0.47884 0.362447
0.386688 0.479911 0.619757
0.528195 0.620026 0.428615
0.522012 0.328761 0.332613
0.518223 0.246861 0.677223
0.55039 0.467205 0.324565
0.707014 0.320079 0.535972
0.272931 0.341576 0.500432
0.334659 0.379231 0.484828
0.483648 0.349243 0.732937
0.375508 0.431187 0.518656
0.393111 0.368349 0.550189
0.542506 0.459328 0.655416
0.435611 0.482534 0.581946
0.418123 0.371352 0.297405
0.691526 0.434678 0.477114
0.540533 0.432379 0.674359
0.573236 0.402116 0.274872
0.534147 0.461032 0.661067
0.344219 0.298444 0.50205
0.335115 0.227438 0.494467
0.377361 0.439912 0.518117
0.686473 0.425443 0.482564
0.328217 0.472236 0.44095
0.491558 0.238159 0.348821
0.703517 0.288238 0.486036
0.674876 0.310685 0.455932
0.509268 0.309775 0.339621
0.453641 0.342307 0.329583
0.327884 0.33102 0.510441
0.646809 0.40594 0.464895
0.341491 0.31441 0.506336
0.44559 0.43525 0.391035
0.4489 0.359211 0.33657
0.404833 0.470565 0.640453
0.639979 0.50667 0.412955
0.343435 0.383033 0.490022
0.669407 0.207878 0.496244
0.339568 0.355446 0.48677
0.461869 0.442494 0.649345
0.506901 0.417608 0.661592
0.379138 0.446302 0.524432
0.600718 0.343095 0.600654
0.466662 0.432494 0.335658
0.354288 0.483314 0.5741
0.462284 0.34521 0.3361
0.507379 0.398445 0.343216
0.35332 0.329016 0.489024
0.441899 0.407415 0.599021
0.616135 0.482098 0.367691
0.669208 0.206064 0.504905
0.658353 0.239816 0.514703
0.646193 0.3816 0.641981
0.348747 0.387252 0.515201
0.254459 0.406932 0.515852
0.377064 0.465074 0.457122
0.348073 0.319283 0.503767
0.495296 0.345174 0.358956
0.327284 0.398426 0.48049
0.496763 0.223913 0.342581
0.486355 0.215526 0.347612
0.45434 0.463641 0.325682
0.416617 0.444873 0.430509
0.600382 0.354297 0.32263
0.63621 0.488592 0.389878
0.328608 0.468736 0.508327
0.640564 0.285982 0.499446
0.3297 0.415313 0.474653
0.426636 0.346134 0.669333
0.496089 0.421869 0.347919
0.468994 0.426134 0.33108
0.532894 0.315478 0.658416
0.661795 0.4874 0.444286
0.490796 0.224409 0.346843
0.626248 0.600319 0.523637
0.35582 0.310452 0.487735
0.526118 0.40518 0.350839
0.520968 0.543443 0.276047
0.518352 0.315723 0.644553
0.355683 0.394125 0.514475
0.339749 0.363007 0.477121
0.353721 0.397509 0.522622
0.296758 0.30617 0.509231
0.675481 0.227212 0.474184
0.674482 0.27644 0.515952
0.66166 0.365466 0.372431
0.427705 0.50539 0.571872
0.503269 0.350636 0.640299
0.507184 0.385861 0.25615
0.517955 0.411616 0.641713
0.511243 0.450179 0.338013
0.367575 0.501212 0.600891
0.454761 0.466037 0.34188
0.395243 0.416786 0.422927
0.427013 0.432154 0.417558
0.538244 0.314064 0.696041
0.48536 0.210705 0.346585
0.492039 0.3128 0.359174
0.543337 0.351178 0.271631
0.293747 0.345736 0.448413
0.343504 0.217108 0.491832
0.623027 0.348639 0.569224
0.529604 0.463776 0.330659
0.58249 0.492542 0.607046
0.599235 0.347991 0.596183
0.38862 0.35004 0.345898
0.385266 0.456139 0.282094
0.468558 0.494238 0.247406
0.371905 0.491752 0.379107
0.505323 0.402465 0.645723
0.548236 0.471384 0.330378
0.654101 0.352712 0.496193
0.548048 0.486966 0.628062
0.702057 0.477628 0.376918
0.667818 0.220727 0.477272
0.488643 0.321997 0.347092
0.418501 0.501091 0.399716
0.471297 0.264489 0.671613
0.651125 0.348809 0.49445
0.674549 0.480504 0.621063
0.273876 0.41594 0.42215
0.34943 0.359165 0.501133
0.638052 0.477775 0.54432
0.425781 0.37724 0.34918
0.508447 0.247592 0.328623
0.521632 0.281366 0.679104
0.566457 0.338941 0.698468
0.347955 0.195692 0.485276
0.42959 0.481034 0.403627
0.680316 0.335059 0.562022
0.424109 0.388181 0.399219
0.351606 0.388389 0.506031
0.478648 0.200786 0.339868
0.638868 0.331621 0.490582
0.640205 0.489557 0.395635
