3492 0.012625
0.370549 0.453313 0.376994
0.457704 0.44567 0.323157
0.483947 0.352159 0.336552
0.489261 0.361382 0.346646
0.493627 0.414852 0.341656
0.541504 0.44503 0.318507
0.323583 0.458337 0.444145
0.422084 0.475133 0.409128
0.453699 0.34929 0.339151
0.496813 0.242198 0.311229
0.530139 0.386766 0.358156
0.599558 0.484738 0.389491
0.305807 0.427929 0.475613
0.338605 0.311702 0.457884
0.33148 0.434164 0.322991
0.519111 0.507548 0.259895
0.682828 0.395425 0.355438
0.653899 0.309507 0.466438
0.329267 0.399242 0.482651
0.319868 0.275513 0.497078
0.291882 0.549476 0.514653
0.537317 0.605998 0.512923
0.746231 0.441848 0.522663
0.661501 0.203194 0.495597
0.325985 0.446626 0.494064
0.368329 0.42507 0.520311
0.382743 0.355854 0.641783
0.500918 0.405549 0.74627
0.629863 0.345743 0.631887
0.645489 0.285502 0.512921
0.355765 0.463089 0.56391
0.395164 0.504093 0.606966
0.46931 0.393638 0.647858
0.49229 0.238173 0.66783
0.520208 0.292353 0.648039
0.573729 0.489069 0.568673
0.38709 0.498097 0.385736
0.353226 0.467109 0.565254
0.324467 0.227271 0.495693
0.737024 0.468777 0.500812
0.438736 0.341414 0.641013
0.49347 0.380147 0.358837
0.344291 0.489544 0.543687
0.360048 0.467707 0.582444
0.678785 0.411759 0.494654
0.485267 0.296446 0.368242
0.593012 0.459768 0.596225
0.573518 0.450292 0.544744
0.50419 0.253652 0.688488
0.526064 0.58957 0.622702
0.733324 0.389817 0.423884
0.688413 0.420389 0.48469
0.352133 0.363074 0.494451
0.397964 0.46171 0.353496
0.503145 0.27329 0.650009
0.381661 0.50535 0.599015
0.423012 0.487909 0.562222
0.378731 0.349221 0.626187
0.342999 0.426464 0.492061
0.558549 0.350473 0.718191
0.391847 0.451403 0.620378
0.64311 0.398172 0.508062
0.620974 0.506726 0.658793
0.467949 0.351457 0.645462
0.623085 0.462536 0.541112
0.402172 0.608983 0.513976
0.487937 0.299922 0.647421
0.643239 0.419583 0.519327
0.715768 0.507876 0.446481
0.642455 0.457552 0.545082
0.497806 0.250028 0.659714
0.332122 0.452631 0.454529
0.350446 0.495187 0.533953
0.339803 0.303746 0.467825
0.579595 0.396187 0.552414
0.647758 0.348327 0.46698
0.373027 0.497277 0.304961
0.494243 0.367852 0.360654
0.479031 0.245492 0.671018
0.487981 0.365598 0.652323
0.685946 0.479776 0.59799
0.565882 0.604219 0.509255
0.51297 0.427583 0.659615
0.561823 0.407234 0.41614
0.450446 0.611199 0.416881
0.675624 0.223964 0.519708
0.364671 0.341126 0.604976
0.365845 0.428023 0.523206
0.647403 0.418604 0.468241
0.396339 0.461767 0.629911
0.595949 0.361194 0.558792
0.420338 0.57333 0.334502
0.390684 0.512168 0.59009
0.539747 0.605726 0.417127
0.402947 0.424574 0.542179
0.586277 0.393667 0.428145
0.379046 0.456813 0.286419
0.33447 0.41549 0.486576
0.603099 0.407362 0.5385
0.362486 0.475303 0.599711
0.511677 0.417618 0.665465
0.657636 0.288167 0.480569
0.622807 0.477527 0.429157
0.519396 0.244395 0.679465
0.456956 0.394466 0.624398
0.344878 0.411965 0.491099
0.449209 0.329232 0.648365
0.581739 0.485653 0.562774
0.354092 0.223159 0.474701
0.350232 0.20889 0.47303
0.466692 0.400735 0.337546
0.652625 0.262399 0.470952
0.648202 0.308723 0.475912
0.497894 0.303307 0.360448
0.661529 0.243673 0.469194
0.631047 0.418993 0.52639
0.546111 0.314034 0.653986
0.327597 0.201764 0.468658
0.499113 0.216954 0.323527
0.667062 0.276168 0.524888
0.462726 0.324569 0.334923
0.624963 0.500501 0.401958
0.724016 0.488525 0.525417
0.407853 0.470184 0.547023
0.50663 0.230331 0.668217
0.349173 0.200904 0.488356
0.433896 0.448829 0.252276
0.667115 0.364708 0.489662
0.646827 0.224944 0.488546
0.59553 0.48534 0.687009
0.553499 0.57212 0.33885
0.689952 0.298416 0.450695
0.461014 0.441316 0.664208
0.372975 0.465294 0.375521
0.554365 0.318026 0.358021
0.59009 0.341588 0.324004
0.485155 0.242847 0.666887
0.466061 0.269853 0.318522
0.59618 0.600131 0.513983
0.614797 0.470259 0.368843
0.459089 0.452005 0.331565
0.651147 0.267313 0.474645
0.607889 0.472772 0.359949
0.29784 0.483098 0.366902
0.39667 0.446562 0.615781
0.354156 0.196723 0.483844
0.717311 0.37031 0.412744
0.657653 0.315026 0.480235
0.481752 0.29466 0.280405
0.496639 0.256218 0.354272
0.442719 0.457374 0.65866
0.284252 0.392328 0.587355
0.503363 0.366117 0.641081
0.612703 0.367141 0.436957
0.350056 0.460169 0.30793
0.529857 0.450692 0.65748
0.427385 0.493977 0.61634
0.349416 0.323211 0.50205
0.689686 0.423171 0.480004
0.406985 0.501652 0.609911
0.27557 0.334117 0.508292
0.38859 0.47317 0.362753
0.389604 0.473861 0.618976
0.526502 0.609463 0.432287
0.523162 0.318434 0.330845
0.51942 0.245334 0.679079
0.546199 0.458872 0.327308
0.71115 0.318891 0.537839
0.269448 0.341909 0.500468
0.335468 0.362577 0.483415
0.484138 0.351856 0.735991
0.375886 0.410862 0.520136
0.3902 0.352775 0.554027
0.540312 0.447944 0.65292
0.435476 0.460965 0.580281
0.416829 0.36992 0.291896
0.687846 0.422982 0.478369
0.537955 0.423332 0.673372
0.573555 0.407293 0.272804
0.532184 0.448981 0.657747
0.34345 0.290035 0.503356
0.335613 0.225148 0.494949
0.378213 0.418758 0.519403
0.683003 0.411776 0.483145
0.329631 0.461442 0.443968
0.492358 0.232312 0.350203
0.706715 0.286296 0.485891
0.677558 0.303993 0.454062
0.510016 0.299871 0.339148
0.451951 0.330835 0.327648
0.325059 0.32206 0.510868
0.643872 0.386694 0.464127
0.339849 0.305204 0.50743
0.443643 0.415454 0.389201
