288 0.012625
0.351689 0.154698 0.351655
0.400889 0.155913 0.351954
0.450434 0.154771 0.352468
0.499894 0.15468 0.352706
0.549241 0.155324 0.352483
0.598417 0.154526 0.351916
0.352253 0.155975 0.400945
0.401233 0.157335 0.401087
0.45044 0.15579 0.401393
0.499691 0.155822 0.40149
0.549216 0.156628 0.401197
0.598092 0.15602 0.401128
0.352349 0.154706 0.450227
0.401354 0.156266 0.450419
0.450495 0.154262 0.450556
0.499752 0.153986 0.450552
0.548931 0.155198 0.45048
0.598014 0.155582 0.450448
0.352613 0.154555 0.499821
0.401502 0.156224 0.499626
0.450525 0.154285 0.499595
0.499756 0.154025 0.499622
0.548888 0.155237 0.499612
0.598028 0.155285 0.499688
0.352433 0.155362 0.549056
0.401428 0.157115 0.549064
0.450511 0.155617 0.548821
0.499639 0.155387 0.548742
0.548919 0.15635 0.548868
0.59823 0.155392 0.548955
0.35186 0.154425 0.598413
0.400913 0.157007 0.598217
0.450376 0.155249 0.598019
0.499685 0.153906 0.597741
0.549205 0.155095 0.597612
0.598492 0.1554 0.598125
0.381415 0.159041 0.384962
0.358587 0.155241 0.598256
0.390927 0.156841 0.503931
0.545616 0.15502 0.494327
0.462242 0.156038 0.566114
0.552789 0.15648 0.363004
0.37476 0.157864 0.587374
0.362344 0.154884 0.610349
0.641079 0.153499 0.478506
0.47434 0.156499 0.370398
0.646915 0.15232 0.647295
0.589207 0.156057 0.588172
0.509184 0.156056 0.57621
0.49461 0.154425 0.518665
0.552683 0.154993 0.474043
0.644948 0.15297 0.459541
0.368938 0.157309 0.544893
0.372788 0.157106 0.355417
0.536396 0.15317 0.613103
0.391883 0.157093 0.598206
0.412978 0.157401 0.578696
0.444673 0.155803 0.551312
0.365633 0.157234 0.557988
0.517927 0.155708 0.555296
0.387138 0.154535 0.63271
0.620955 0.15392 0.567086
0.516429 0.154737 0.525428
0.453886 0.155567 0.589314
0.614003 0.154855 0.591833
0.466516 0.153946 0.499716
0.480847 0.151635 0.619007
0.609882 0.154895 0.571414
0.541668 0.154639 0.481396
0.641111 0.153177 0.599764
0.514606 0.152975 0.608394
0.361276 0.156772 0.406712
0.381344 0.157633 0.579468
0.385601 0.156599 0.440898
0.576984 0.156825 0.574622
0.601675 0.155198 0.441593
0.464599 0.15352 0.455424
0.55018 0.155955 0.363793
0.478817 0.154152 0.589935
0.467242 0.151564 0.627109
0.534063 0.154575 0.515251
0.50747 0.153808 0.498862
0.556899 0.152461 0.630086
0.56421 0.155634 0.419257
0.477261 0.153034 0.480404
0.583243 0.155452 0.520426
0.437525 0.155289 0.546256
0.404211 0.156341 0.545412
0.619778 0.154822 0.417641
0.396987 0.155294 0.627889
0.57342 0.156816 0.564852
0.474817 0.153047 0.465483
0.39788 0.156917 0.588714
0.500545 0.153334 0.480385
0.4099 0.156753 0.566307
0.570788 0.155499 0.42881
0.464955 0.153623 0.448655
0.35369 0.154743 0.535294
