4176 0.012625
0.380059 0.530138 0.396696
0.433785 0.541829 0.305177
0.487568 0.530832 0.318777
0.493826 0.541428 0.326043
0.504222 0.565611 0.312686
0.571007 0.500755 0.313669
0.3211 0.532326 0.421945
0.396777 0.61523 0.379705
0.460224 0.515032 0.334217
0.491379 0.240214 0.313299
0.530892 0.559173 0.350889
0.611989 0.539154 0.363385
0.280401 0.526689 0.470487
0.34149 0.44732 0.473059
0.354705 0.395056 0.350026
0.523024 0.464929 0.236692
0.636965 0.378118 0.387508
0.664637 0.470865 0.478468
0.298375 0.558494 0.477274
0.325935 0.322029 0.490791
0.239805 0.522051 0.523311
0.572974 0.704916 0.527255
0.734788 0.422844 0.519657
0.658169 0.210738 0.494612
0.289138 0.557531 0.49812
0.33908 0.591782 0.526827
0.420223 0.428948 0.600203
0.495574 0.387546 0.721031
0.591719 0.372966 0.589911
0.645387 0.40701 0.504057
0.361602 0.554079 0.577142
0.355639 0.52919 0.633592
0.45383 0.552964 0.684022
0.493182 0.256854 0.66981
0.510959 0.422666 0.63412
0.616457 0.583342 0.612254
0.374575 0.556024 0.374051
0.359425 0.550161 0.579868
0.321199 0.21928 0.493333
0.747102 0.446143 0.497302
0.456236 0.50239 0.631415
0.494601 0.564636 0.333474
0.313734 0.541231 0.575376
0.365534 0.540397 0.589806
0.70976 0.514825 0.499432
0.491553 0.456349 0.358637
0.599601 0.542258 0.609767
0.612415 0.612139 0.572942
0.502911 0.26697 0.678807
0.551525 0.630392 0.698988
0.682239 0.38451 0.43256
0.714649 0.501279 0.476323
0.335089 0.544404 0.499996
0.394209 0.531571 0.369562
0.499558 0.366934 0.644816
0.346308 0.523991 0.626171
0.376302 0.613316 0.603047
0.417608 0.432883 0.587102
0.30368 0.578813 0.489105
0.543242 0.356093 0.680602
0.391914 0.52738 0.607053
0.677852 0.559333 0.520419
0.631528 0.455009 0.672
0.466988 0.533635 0.672778
0.648716 0.56341 0.575336
0.335561 0.68436 0.536615
0.491274 0.449595 0.641441
0.678649 0.562517 0.54015
0.737931 0.474675 0.425763
0.655092 0.541969 0.575799
0.497462 0.293083 0.660115
0.316474 0.551898 0.426414
0.303719 0.555363 0.564718
0.338382 0.441936 0.477973
0.592502 0.58814 0.549594
0.674159 0.522969 0.465473
0.364146 0.449112 0.309516
0.495141 0.556138 0.338572
0.483285 0.269161 0.673017
0.485175 0.539086 0.685191
0.682366 0.441617 0.603148
0.619934 0.693076 0.520603
0.523457 0.540478 0.70084
0.563964 0.616992 0.411139
0.419678 0.687917 0.361052
0.674405 0.210762 0.513766
0.403431 0.42603 0.56602
0.337994 0.588322 0.531489
0.684393 0.554691 0.447777
0.386518 0.518478 0.618273
0.599285 0.537415 0.546526
0.372872 0.557252 0.278412
0.347509 0.544579 0.625823
0.573503 0.677034 0.357625
0.378686 0.610278 0.554607
0.590271 0.602643 0.439215
0.391516 0.421773 0.315945
0.298229 0.568471 0.480368
0.62881 0.580714 0.546425
0.361302 0.518223 0.602491
0.51993 0.531856 0.700404
0.662642 0.413506 0.488345
0.648893 0.56208 0.390079
0.513309 0.254726 0.671989
0.457729 0.5778 0.654163
0.310137 0.577634 0.487327
0.46299 0.486333 0.639205
0.620734 0.581247 0.604695
0.338819 0.26743 0.478783
0.338702 0.243479 0.478515
0.457509 0.554817 0.313439
0.661552 0.343532 0.477773
0.662595 0.475789 0.485806
0.499446 0.458862 0.356997
0.666565 0.274984 0.473836
0.661983 0.568723 0.545078
0.528727 0.436673 0.633765
0.337677 0.20296 0.474877
0.491841 0.203803 0.329752
0.651618 0.347815 0.509047
0.470143 0.494238 0.327479
0.645152 0.521717 0.364963
0.750181 0.46445 0.53135
0.36343 0.60993 0.575985
0.503386 0.239781 0.669264
0.343068 0.235643 0.490166
0.43628 0.427511 0.275726
0.690194 0.520592 0.494992
0.658185 0.262615 0.486828
0.600876 0.447737 0.686771
0.587105 0.563717 0.267762
0.669874 0.368491 0.465277
0.42583 0.531938 0.685428
0.379038 0.53678 0.389753
0.528621 0.446755 0.380227
0.556946 0.378116 0.366132
0.488063 0.268276 0.669583
0.477472 0.320936 0.321166
0.666037 0.665606 0.529279
0.60515 0.505323 0.366651
0.431852 0.553047 0.30991
0.661629 0.362384 0.481301
0.605569 0.499692 0.35799
0.305518 0.434043 0.370472
0.395789 0.539053 0.605988
0.349367 0.24473 0.487649
0.662356 0.388762 0.430667
0.66677 0.479346 0.489886
0.485192 0.318271 0.301908
0.493308 0.333646 0.342323
0.406394 0.531576 0.664964
0.322561 0.386908 0.563954
0.506325 0.544838 0.671659
0.620403 0.567234 0.455984
0.362346 0.416869 0.328899
0.551917 0.534704 0.695019
0.383867 0.561476 0.646335
0.35085 0.474525 0.502045
0.71422 0.498769 0.466818
0.364209 0.539644 0.637513
0.310062 0.359999 0.501507
0.386082 0.535993 0.372009
0.375901 0.520156 0.615216
0.549042 0.697793 0.384409
0.517601 0.450402 0.3504
0.513277 0.257181 0.67148
0.578154 0.509012 0.316603
0.676875 0.358488 0.522411
0.303704 0.363184 0.496311
0.319756 0.54019 0.494954
0.480781 0.360971 0.699108
0.351963 0.593796 0.522465
0.398676 0.541172 0.535237
0.564506 0.535519 0.677525
0.407059 0.614074 0.614296
0.436171 0.426233 0.338484
0.712368 0.501197 0.463623
0.55892 0.50101 0.680465
0.559577 0.398713 0.310367
0.555282 0.533266 0.691518
0.350021 0.39054 0.491721
0.328694 0.234639 0.493132
0.347941 0.599729 0.523407
0.710879 0.508 0.474209
0.322787 0.542543 0.419247
0.486183 0.280223 0.338517
0.682916 0.319365 0.486242
0.665634 0.412935 0.469848
0.505731 0.419808 0.349994
0.461367 0.480262 0.333182
0.344158 0.439328 0.506059
0.675136 0.546554 0.452839
0.351333 0.42265 0.497661
0.445057 0.606521 0.378543
0.456133 0.500981 0.337751
0.387395 0.519315 0.631732
0.660166 0.529199 0.374762
0.326732 0.546299 0.497146
0.663645 0.201268 0.49589
0.333108 0.509639 0.500999
0.43824 0.558535 0.677422
0.511726 0.538533 0.69423
0.348188 0.600468 0.53206
0.574913 0.449787 0.570876
0.453184 0.558711 0.312217
0.356305 0.543602 0.588159
0.467004 0.501377 0.328478
0.516426 0.547306 0.327801
0.348667 0.472355 0.493616
0.451009 0.585396 0.611607
0.61179 0.505798 0.362155
0.661443 0.199961 0.50266
0.661285 0.265041 0.506781
0.613175 0.370554 0.607887
0.342847 0.541417 0.519961
0.286003 0.413871 0.514254
0.340033 0.614935 0.447632
0.35396 0.440871 0.497688
0.500003 0.509089 0.347974
0.304491 0.549574 0.480178
0.489897 0.245556 0.334751
0.483262 0.245144 0.338308
0.428873 0.547477 0.310909
0.403756 0.627485 0.431279
0.56956 0.37429 0.361683
