72 0.012625
0.35 0.15 0.35
0.4 0.15 0.35
0.45 0.15 0.35
0.5 0.15 0.35
0.55 0.15 0.35
0.6 0.15 0.35
0.35 0.15 0.4
0.4 0.15 0.4
0.45 0.15 0.4
0.5 0.15 0.4
0.55 0.15 0.4
0.6 0.15 0.4
0.35 0.15 0.45
0.4 0.15 0.45
0.45 0.15 0.45
0.5 0.15 0.45
0.55 0.15 0.45
0.6 0.15 0.45
0.35 0.15 0.5
0.4 0.15 0.5
0.45 0.15 0.5
0.5 0.15 0.5
0.55 0.15 0.5
0.6 0.15 0.5
0.35 0.15 0.55
0.4 0.15 0.55
0.45 0.15 0.55
0.5 0.15 0.55
0.55 0.15 0.55
0.6 0.15 0.55
0.35 0.15 0.6
0.4 0.15 0.6
0.45 0.15 0.6
0.5 0.15 0.6
0.55 0.15 0.6
0.6 0.15 0.6
0.380094 0.15 0.383894
0.356922 0.15 0.599846
0.389213 0.15 0.504326
0.546661 0.15 0.494621
0.461991 0.15 0.567563
0.553482 0.15 0.360959
0.373502 0.15 0.588758
0.360785 0.15 0.612069
0.643838 0.15 0.478489
0.474305 0.15 0.368448
0.648498 0.15 0.649121
0.590535 0.15 0.589995
0.509792 0.15 0.577909
0.49474 0.15 0.519405
0.553793 0.15 0.473984
0.647867 0.15 0.459244
0.366938 0.15 0.545737
0.371534 0.15 0.354083
0.53692 0.15 0.615767
0.390852 0.15 0.599919
0.412093 0.15 0.580162
0.444055 0.15 0.552484
0.363825 0.15 0.558994
0.518581 0.15 0.556604
0.386128 0.15 0.63482
0.622936 0.15 0.568223
0.51697 0.15 0.526254
0.453531 0.15 0.591111
0.615703 0.15 0.593327
0.466239 0.15 0.500096
0.480824 0.15 0.621526
0.611565 0.15 0.5727
0.542624 0.15 0.481455
0.643207 0.15 0.601036
0.514965 0.15 0.610997
0.359256 0.15 0.405831
