2232 0.012625
0.388915 0.296008 0.392264
0.442035 0.237689 0.338401
0.466188 0.192692 0.32651
0.49478 0.185204 0.32831
0.51871 0.194453 0.338913
0.545841 0.242122 0.350575
0.346096 0.239292 0.437755
0.352895 0.277366 0.353043
0.432335 0.283637 0.292015
0.499937 0.26748 0.27851
0.574932 0.286321 0.310301
0.624996 0.261113 0.371052
0.339296 0.217526 0.468771
0.290153 0.273302 0.428728
0.413186 0.419079 0.406062
0.502867 0.418311 0.398132
0.612864 0.410037 0.418159
0.696949 0.245658 0.434012
0.33393 0.200198 0.489619
0.28392 0.268049 0.507653
0.41591 0.424445 0.503309
0.509629 0.422306 0.500723
0.618861 0.406097 0.504447
0.70978 0.230729 0.505473
0.342715 0.212302 0.51763
0.319449 0.26744 0.580431
0.414634 0.392532 0.627558
0.498984 0.398679 0.628554
0.603538 0.391973 0.608991
0.683722 0.229671 0.56219
0.359621 0.275253 0.558471
0.381842 0.242335 0.609551
0.43546 0.235883 0.675205
0.49838 0.233135 0.702218
0.561333 0.252148 0.69221
0.628312 0.255278 0.61775
0.371687 0.255486 0.37402
0.36245 0.269115 0.560461
0.28449 0.238564 0.510818
0.606421 0.410834 0.495522
0.436773 0.328794 0.686586
0.530558 0.186936 0.327079
0.360291 0.234551 0.565816
0.373054 0.278764 0.571293
0.658703 0.21258 0.483985
0.47208 0.170084 0.307268
0.605175 0.274006 0.602936
0.640175 0.258084 0.624483
0.510445 0.296082 0.711263
0.500525 0.421473 0.543085
0.63447 0.401509 0.464671
0.659174 0.217768 0.470768
0.324645 0.197295 0.532859
0.411231 0.280436 0.370776
0.529875 0.218849 0.686977
0.375694 0.238326 0.595982
0.358388 0.249423 0.628076
0.397869 0.384613 0.630194
0.335052 0.203633 0.537541
0.530702 0.38566 0.647047
0.408422 0.26967 0.619226
0.658334 0.196786 0.554807
0.540769 0.414506 0.556734
0.434329 0.249875 0.685243
0.647807 0.232168 0.584655
0.451746 0.425022 0.501821
0.481882 0.193945 0.677822
0.6583 0.214934 0.569239
0.591198 0.415768 0.473422
0.639169 0.230248 0.563874
0.512454 0.225358 0.694955
0.340313 0.223801 0.433182
0.353949 0.231689 0.572318
0.301825 0.231926 0.428739
0.647135 0.282005 0.628792
0.68823 0.242137 0.423942
0.446824 0.422572 0.413713
0.530122 0.186228 0.324256
0.470392 0.232764 0.702744
0.470536 0.190657 0.664961
0.577733 0.414404 0.533096
0.523274 0.421288 0.499339
0.534002 0.207854 0.653784
0.632078 0.313754 0.341998
0.472657 0.422779 0.464498
0.711261 0.258831 0.53773
0.370233 0.382919 0.610027
0.318061 0.276911 0.575602
0.666961 0.210919 0.413059
0.411842 0.254737 0.624052
0.657389 0.305323 0.621016
0.466449 0.423028 0.4352
0.370241 0.240773 0.601904
0.510669 0.421756 0.465499
0.337093 0.263426 0.6192
0.657125 0.315327 0.36634
0.44588 0.418459 0.395926
0.33644 0.19875 0.511961
0.658817 0.256877 0.611032
0.3817 0.259997 0.581318
0.525913 0.216619 0.656167
0.679627 0.2013 0.465032
0.656124 0.256262 0.390681
0.53235 0.281004 0.712276
0.423378 0.288041 0.682661
0.332894 0.200258 0.533768
0.441316 0.306863 0.694215
0.63326 0.254844 0.611832
0.293601 0.19265 0.457717
0.288566 0.202151 0.456199
0.429175 0.222828 0.323474
0.691499 0.213107 0.441839
0.680317 0.198801 0.438727
0.525219 0.18805 0.310711
0.700052 0.226427 0.449646
0.662616 0.233697 0.58469
0.559911 0.32795 0.683778
0.279372 0.232063 0.456917
0.510225 0.24367 0.279887
0.701227 0.282131 0.544393
0.431874 0.263475 0.291386
0.62718 0.228416 0.389327
0.595073 0.413297 0.5038
0.347401 0.243702 0.618773
0.524793 0.241536 0.705348
0.285989 0.206712 0.496437
0.472202 0.414631 0.378992
