2304 0.012625
0.389868 0.310111 0.393083
0.445271 0.244596 0.339392
0.467765 0.194003 0.330295
0.494131 0.186795 0.333292
0.516066 0.1993 0.343183
0.541335 0.252078 0.351274
0.347273 0.249173 0.441018
0.356419 0.276671 0.356413
0.431186 0.28042 0.291338
0.500253 0.262506 0.27715
0.574515 0.284262 0.311103
0.619515 0.263257 0.374999
0.338914 0.224794 0.470006
0.29108 0.269365 0.427635
0.408481 0.427619 0.400834
0.503677 0.427823 0.39226
0.618782 0.41722 0.414192
0.695325 0.242524 0.433718
0.3368 0.204558 0.488736
0.283345 0.263801 0.508205
0.411498 0.435201 0.503623
0.510941 0.433637 0.500668
0.626117 0.41399 0.505325
0.709749 0.226241 0.505212
0.345246 0.218781 0.514907
0.322928 0.264866 0.57874
0.410423 0.396964 0.635046
0.499235 0.405383 0.63648
0.609381 0.395314 0.614895
0.681177 0.226299 0.561154
0.361056 0.285019 0.555961
0.386191 0.248677 0.603991
0.436339 0.233723 0.67224
0.498107 0.229876 0.701828
0.561099 0.248246 0.69114
0.624499 0.255192 0.613172
0.377339 0.262612 0.379371
0.364547 0.279281 0.557155
0.285753 0.234366 0.510518
0.612948 0.4194 0.495814
0.434031 0.32612 0.691784
0.527366 0.188379 0.332965
0.364645 0.242981 0.560272
0.375084 0.290412 0.568313
0.657858 0.217796 0.484502
0.472826 0.167574 0.314467
0.602903 0.282799 0.600266
0.636718 0.255336 0.620936
0.510693 0.292052 0.716051
0.501499 0.432285 0.545712
0.642481 0.407999 0.463479
0.658368 0.223297 0.471894
0.329578 0.19767 0.529393
0.414415 0.294114 0.371819
0.528671 0.216408 0.684999
0.38064 0.245728 0.589799
0.361942 0.247807 0.623298
0.392762 0.387327 0.637346
0.339558 0.206744 0.533565
0.532653 0.389702 0.656035
0.409755 0.280285 0.617385
0.653637 0.198784 0.55089
0.543737 0.424693 0.560715
0.434153 0.246426 0.683417
0.642762 0.234609 0.580193
0.45016 0.436344 0.501866
0.482216 0.193415 0.674503
0.653508 0.216183 0.565477
0.596709 0.425211 0.472605
0.635534 0.236713 0.559801
0.5119 0.222678 0.693707
0.342856 0.230948 0.437053
0.358909 0.237925 0.566838
0.305685 0.230022 0.430072
0.645674 0.277962 0.627235
0.685683 0.239402 0.42427
0.444654 0.432647 0.408806
0.527019 0.186916 0.330205
0.470226 0.229603 0.702288
0.471801 0.19268 0.661624
0.582644 0.424026 0.535521
0.52521 0.432635 0.499261
0.531081 0.212371 0.651046
0.632483 0.309988 0.341059
0.47181 0.434561 0.462358
0.712296 0.253973 0.53853
0.363956 0.385001 0.616128
0.321299 0.274444 0.574565
0.662112 0.211461 0.416274
0.414437 0.265488 0.621337
0.6578 0.301046 0.621781
0.465318 0.434238 0.431408
0.374895 0.245639 0.595628
0.51179 0.43329 0.463569
0.33993 0.259769 0.616191
0.657967 0.311513 0.36426
0.443529 0.427739 0.389976
0.340326 0.202896 0.50946
0.655639 0.253697 0.608458
0.385431 0.272232 0.577068
0.523724 0.221279 0.655212
0.67671 0.201599 0.465833
0.651659 0.256113 0.392807
0.533122 0.276274 0.715808
0.42166 0.284127 0.68278
