4680 0.012625
0.386817 0.61211 0.40868
0.41203 0.583871 0.300671
0.487802 0.623564 0.287394
0.497929 0.635079 0.294544
0.516093 0.624932 0.278823
0.578729 0.537605 0.321888
0.325236 0.599338 0.419484
0.368643 0.651001 0.355889
0.446276 0.623347 0.315996
0.487186 0.226707 0.308315
0.552548 0.646687 0.324904
0.607519 0.567666 0.364423
0.270263 0.582761 0.468388
0.330392 0.596252 0.481337
0.378875 0.408918 0.373468
0.516886 0.460467 0.269436
0.612818 0.417372 0.409431
0.689444 0.603084 0.475662
0.263881 0.625385 0.468807
0.325062 0.351533 0.488888
0.255028 0.50108 0.518136
0.616305 0.762966 0.546605
0.703499 0.445665 0.512207
0.661766 0.209472 0.495689
0.262328 0.601474 0.504197
0.299982 0.65889 0.546331
0.43992 0.552682 0.591077
0.494562 0.410949 0.687914
0.570367 0.462 0.566735
0.657218 0.540295 0.510634
0.364211 0.613183 0.585449
0.355473 0.531333 0.62684
0.433502 0.595619 0.71037
0.492701 0.256778 0.677087
0.517573 0.569675 0.637817
0.631065 0.58918 0.631502
0.376421 0.607365 0.386182
0.363519 0.60605 0.587563
0.325302 0.198518 0.493522
0.72051 0.451613 0.493153
0.452632 0.631198 0.651195
0.500358 0.653204 0.2978
0.314526 0.557237 0.585133
0.371089 0.59531 0.593129
0.723704 0.552954 0.504693
0.499308 0.604832 0.34023
0.603017 0.59141 0.621005
0.64845 0.647358 0.609966
0.502109 0.267255 0.682706
0.570686 0.614699 0.737903
0.654278 0.441634 0.446722
0.715767 0.536586 0.470071
0.303023 0.653314 0.505487
0.398525 0.597729 0.37927
0.501722 0.470794 0.637957
0.346644 0.521993 0.621994
0.343778 0.626861 0.62246
0.437702 0.562201 0.576179
0.264023 0.637072 0.486302
0.532969 0.39712 0.653977
0.395732 0.598302 0.605956
0.712838 0.614244 0.53924
0.609263 0.43888 0.65098
0.45403 0.61156 0.708014
0.658869 0.592966 0.600259
0.278613 0.69473 0.562298
0.494985 0.597139 0.658643
0.704765 0.595957 0.566902
0.705471 0.465995 0.428437
0.660214 0.575202 0.597481
0.498565 0.320632 0.662398
0.314423 0.605908 0.41553
0.2966 0.561539 0.573721
0.331568 0.587543 0.486803
0.624813 0.675746 0.579712
0.698094 0.60289 0.447168
0.385422 0.443779 0.335867
0.500238 0.655452 0.305052
0.483452 0.272549 0.680407
0.481209 0.596257 0.725616
0.651637 0.444177 0.584087
0.677086 0.73091 0.534858
0.531917 0.565363 0.72468
0.592564 0.694288 0.374741
0.383708 0.696089 0.311016
0.669412 0.19114 0.511478
0.415504 0.558279 0.552571
0.302261 0.651729 0.552238
0.698347 0.594376 0.423218
0.393089 0.577338 0.61141
0.619434 0.655374 0.56128
0.369306 0.513188 0.282083
0.341902 0.536023 0.62658
0.60881 0.683735 0.306618
0.344528 0.668632 0.578902
0.619442 0.696554 0.409647
0.414747 0.45636 0.345895
0.260941 0.630667 0.472271
0.66072 0.647783 0.574088
0.37134 0.561923 0.597025
0.525872 0.565542 0.722115
0.669154 0.548836 0.49531
0.643486 0.573148 0.373123
0.510822 0.251535 0.676794
0.436063 0.648727 0.686278
0.269285 0.645878 0.482978
0.459281 0.621523 0.66164
0.634823 0.592727 0.624865
0.32994 0.284067 0.480758
0.330715 0.248347 0.481576
0.43868 0.618354 0.293723
0.655474 0.418561 0.481042
0.687373 0.606651 0.48755
0.507207 0.60459 0.341875
0.671284 0.293171 0.473835
0.687145 0.612204 0.572378
0.532411 0.577195 0.640929
0.343201 0.209518 0.47915
0.48829 0.198262 0.334995
0.640294 0.431778 0.503547
0.460628 0.611484 0.302611
0.628034 0.523771 0.3695
0.728768 0.459722 0.524653
0.333856 0.637787 0.595383
0.501568 0.232724 0.675579
0.335922 0.245575 0.491366
0.448293 0.468063 0.31264
0.717565 0.583164 0.499739
0.666564 0.280564 0.486988
0.578635 0.454549 0.659171
0.592473 0.527539 0.258236
0.661429 0.459975 0.472501
0.407293 0.574402 0.685678
0.38413 0.609775 0.402036
0.527832 0.599711 0.378986
0.537963 0.458836 0.380884
0.487972 0.27378 0.677476
0.479117 0.352179 0.320573
0.721686 0.678679 0.546194
0.590841 0.55635 0.379118
0.407237 0.59288 0.305
0.657127 0.457734 0.484722
0.591986 0.541415 0.371315
0.33407 0.431284 0.387326
0.393919 0.610246 0.608326
0.34029 0.265454 0.48876
0.639783 0.466443 0.449902
0.69079 0.603816 0.494067
0.48507 0.334629 0.308334
0.493711 0.397109 0.337999
0.391745 0.56818 0.659722
0.345881 0.428836 0.548685
0.514736 0.616969 0.712423
0.649049 0.672755 0.438605
0.386803 0.425514 0.356325
0.56161 0.553202 0.70792
0.369278 0.570142 0.641269
0.338032 0.613736 0.510474
0.707992 0.53461 0.456803
0.360846 0.543834 0.630786
0.325773 0.403419 0.499418
0.391178 0.597128 0.383305
0.383414 0.567318 0.606327
0.579903 0.729132 0.330425
0.523137 0.589602 0.350304
0.510813 0.255787 0.676449
0.586491 0.537748 0.32342
0.655764 0.425569 0.514916
0.321033 0.403398 0.495232
0.287583 0.634413 0.500032
0.482082 0.40428 0.675175
0.311898 0.675431 0.541812
0.384002 0.672585 0.541222
0.578772 0.570224 0.690769
0.369105 0.645217 0.63832
0.451217 0.532224 0.353111
0.705461 0.537706 0.451816
0.564493 0.551715 0.685547
0.547889 0.448677 0.337827
0.565211 0.555425 0.704116
0.354521 0.501537 0.491094
0.324236 0.222578 0.494228
0.30495 0.67245 0.543647
0.715855 0.543874 0.46664
0.324299 0.601549 0.413345
0.484046 0.301326 0.329996
0.672913 0.355574 0.486376
0.669547 0.550553 0.474223
0.506118 0.556801 0.355633
0.452589 0.603165 0.315937
0.343697 0.571908 0.511119
0.692042 0.606546 0.42701
0.350207 0.554741 0.500121
0.418308 0.687117 0.343538
0.442938 0.61433 0.322672
0.391629 0.567576 0.622236
0.641837 0.525938 0.371981
0.293218 0.646029 0.501481
0.658902 0.194765 0.497153
0.310455 0.631018 0.512997
0.413569 0.60386 0.695232
0.518375 0.577526 0.724264
0.308629 0.664217 0.555576
0.571032 0.580658 0.569523
0.432619 0.615508 0.295031
0.361455 0.589664 0.593812
0.455133 0.613949 0.305606
0.53308 0.630187 0.298187
0.333992 0.61383 0.502911
0.426208 0.680234 0.635269
0.596677 0.543287 0.374053
0.656324 0.196815 0.502657
0.667378 0.279228 0.505692
0.590043 0.417585 0.581186
0.317766 0.652193 0.533124
0.316075 0.464898 0.512419
0.300942 0.669544 0.420157
0.34804 0.581325 0.502127
0.504693 0.635874 0.320032
0.269042 0.628998 0.475354
0.485519 0.247672 0.32659
0.480247 0.253367 0.329229
0.404746 0.588553 0.30787
0.356603 0.699433 0.399232
0.549138 0.436397 0.379628
0.61065 0.532727 0.38239
0.269761 0.603131 0.528507
0.65495 0.525664 0.503639
0.276845 0.617045 0.450452
0.46201 0.566559 0.630907
0.514654 0.637438 0.28684
0.439081 0.60875 0.285844
0.525687 0.568266 0.642469
0.679476 0.550908 0.386573
0.482903 0.263566 0.32783
0.737998 0.627748 0.568615
0.344874 0.58195 0.493093
0.557348 0.631206 0.319961
0.520477 0.477764 0.245702
0.516219 0.597551 0.657946
0.318022 0.662018 0.529084
0.294394 0.634758 0.497169
0.324445 0.654233 0.540466
0.326069 0.372116 0.498358
0.680909 0.201868 0.479137
0.651734 0.381661 0.501755
0.596857 0.497771 0.437139
0.350669 0.629016 0.632703
0.504404 0.625836 0.694409
0.504476 0.490391 0.322291
0.546495 0.609824 0.707113
0.553054 0.607454 0.290118
0.353527 0.536478 0.61181
0.403343 0.613879 0.318762
0.363605 0.677629 0.424561
0.379598 0.702484 0.387081
0.520092 0.425602 0.643541
0.479704 0.246948 0.330174
0.503692 0.5998 0.339478
0.529324 0.42888 0.3345
0.335041 0.525463 0.471899
0.329561 0.233721 0.493063
0.617397 0.594824 0.55212
0.573819 0.567574 0.306455
0.611567 0.560902 0.642713
0.572587 0.592455 0.569121
0.44198 0.534234 0.397497
0.417845 0.466022 0.339846
0.464905 0.456687 0.267983
0.376251 0.595448 0.394373
0.521095 0.606053 0.718205
0.588592 0.545047 0.322361
0.695752 0.615012 0.512879
0.602409 0.582738 0.674839
0.652598 0.430354 0.396553
0.675396 0.202054 0.481811
0.502859 0.606115 0.323393
0.372519 0.641697 0.358353
0.48041 0.323704 0.67118
0.693585 0.616869 0.509727
0.645174 0.415677 0.599873
0.337117 0.505191 0.448394
0.32141 0.63869 0.517877
0.665254 0.578045 0.600769
0.443684 0.623951 0.353145
0.493715 0.253986 0.320146
0.512046 0.373961 0.650496
0.536565 0.403884 0.638439
0.339171 0.241629 0.490214
0.379322 0.668044 0.353266
0.640089 0.490334 0.527314
0.417327 0.690744 0.398264
0.309492 0.656887 0.519605
0.476288 0.23077 0.334129
0.680104 0.621923 0.50239
0.616131 0.52972 0.382448
0.379773 0.510463 0.54093
0.662692 0.439178 0.467776
0.498442 0.302643 0.667986
0.670949 0.189862 0.484737
0.660242 0.569738 0.512804
0.651406 0.579532 0.375929
0.547036 0.625712 0.308434
0.325982 0.599003 0.30014
0.391263 0.588437 0.612305
0.696568 0.619116 0.511033
0.258227 0.471885 0.547633
0.477057 0.287323 0.323763
0.588885 0.669847 0.431936
0.611117 0.539028 0.355519
0.592544 0.546181 0.372162
0.665053 0.214319 0.501067
0.340977 0.426062 0.624033
0.328984 0.622211 0.535679
0.40542 0.675924 0.424615
0.503887 0.581485 0.726991
0.321031 0.622187 0.309315
0.618019 0.634787 0.363261
0.562258 0.570565 0.712968
0.490316 0.404511 0.332394
0.343884 0.547079 0.501942
0.476501 0.2722 0.685302
0.398868 0.59322 0.314567
0.296376 0.632739 0.498562
0.369383 0.625858 0.371904
0.391831 0.50517 0.549977
0.442358 0.615601 0.709129
0.495794 0.562225 0.350628
0.292915 0.641103 0.482449
0.476361 0.220776 0.33833
0.358086 0.412328 0.566417
0.479085 0.598043 0.31021
0.70764 0.611955 0.546474
0.622379 0.615623 0.648888
0.362354 0.619952 0.646781
0.577024 0.646614 0.662618
0.637453 0.540932 0.465821
0.322969 0.687951 0.422062
0.371713 0.490634 0.443296
