1656 0.012625
0.362403 0.224519 0.363489
0.413986 0.211877 0.323071
0.455845 0.202863 0.307954
0.499716 0.200549 0.308174
0.538012 0.200032 0.312897
0.582689 0.204758 0.326685
0.321764 0.210744 0.409337
0.361256 0.289834 0.361293
0.445747 0.291034 0.331803
0.498078 0.286788 0.327023
0.563722 0.291021 0.3356
0.637894 0.265356 0.368675
0.321525 0.195306 0.456937
0.329955 0.291347 0.444324
0.441265 0.331594 0.43877
0.499316 0.329152 0.43503
0.571738 0.331332 0.441147
0.669902 0.269752 0.447886
0.314237 0.203293 0.496774
0.328545 0.286061 0.50147
0.443445 0.32976 0.498094
0.502707 0.325396 0.498412
0.571783 0.327967 0.49833
0.675408 0.258668 0.502489
0.318222 0.207156 0.540079
0.33791 0.291343 0.569172
0.442945 0.32896 0.576181
0.498022 0.32547 0.57534
0.56575 0.329394 0.566913
0.670608 0.25806 0.553899
0.34518 0.221158 0.582339
0.364965 0.236851 0.63823
0.443271 0.259581 0.664899
0.499771 0.258638 0.670143
0.551217 0.276948 0.664531
0.631734 0.262248 0.621498
0.347457 0.248985 0.350319
0.343106 0.218677 0.589134
0.312614 0.267623 0.506882
0.564989 0.327735 0.492317
0.454996 0.311292 0.624757
0.548662 0.208836 0.301667
0.329898 0.21436 0.604141
0.353817 0.2188 0.603045
0.671436 0.190948 0.480876
0.471358 0.210378 0.287063
0.625679 0.228718 0.625165
0.633863 0.273824 0.618678
0.507208 0.297565 0.647636
0.496542 0.327079 0.525745
0.58161 0.32767 0.470659
0.670598 0.194406 0.4658
0.304418 0.220734 0.552079
0.375018 0.219384 0.344526
0.532062 0.242649 0.673439
0.351807 0.227408 0.631837
0.362578 0.271058 0.630538
0.433124 0.329372 0.57957
0.310411 0.216674 0.563578
0.519639 0.323672 0.58663
0.392895 0.217992 0.642576
0.679811 0.217428 0.56667
0.523643 0.32497 0.533529
0.44652 0.272353 0.660421
0.664072 0.240928 0.59891
0.464287 0.326997 0.49866
0.483069 0.219404 0.677685
0.674673 0.237344 0.576528
0.557457 0.327465 0.477659
0.664868 0.21424 0.58594
0.513426 0.249455 0.671551
0.313651 0.216007 0.408103
0.328977 0.228012 0.604689
0.309026 0.257879 0.431596
0.628046 0.294312 0.610692
0.669333 0.266784 0.436342
0.460371 0.328338 0.443521
0.54666 0.210226 0.300635
0.476209 0.260335 0.669194
0.468129 0.208968 0.675623
0.547059 0.326056 0.518225
0.512194 0.325115 0.497349
0.547541 0.206527 0.671667
0.599006 0.309084 0.378483
0.478019 0.322244 0.474907
0.66164 0.280943 0.524859
0.416404 0.330234 0.567332
0.343341 0.296212 0.562151
0.677781 0.23547 0.409407
0.39335 0.217754 0.652235
0.624487 0.305952 0.593416
0.47384 0.3239 0.456213
0.353799 0.240583 0.62871
0.504023 0.32382 0.475096
0.352773 0.289778 0.609158
0.616826 0.308187 0.400919
0.460161 0.32944 0.433264
0.311018 0.208796 0.53078
0.64835 0.275976 0.602089
0.355311 0.213522 0.62229
0.537493 0.204217 0.664096
0.686669 0.212483 0.464643
0.654069 0.270838 0.398682
0.524014 0.290997 0.655503
0.44172 0.295551 0.643251
0.308608 0.216095 0.558208
0.458154 0.302603 0.637044
0.637237 0.259316 0.61715
0.294569 0.23456 0.459911
0.297781 0.24255 0.460296
0.41052 0.229915 0.3107
0.682717 0.238189 0.447176
0.688476 0.222182 0.436977
