5112 0.012625
0.388985 0.686552 0.411006
0.402919 0.611725 0.303414
0.489437 0.663625 0.254955
0.503788 0.674213 0.259905
0.522845 0.640189 0.253288
0.57967 0.583499 0.328312
0.322481 0.65717 0.413152
0.352699 0.657782 0.349813
0.429895 0.679 0.300191
0.48469 0.206122 0.305065
0.569901 0.681515 0.299998
0.60039 0.607223 0.368755
0.267482 0.633532 0.469213
0.300168 0.697617 0.484851
0.394264 0.439926 0.386196
0.512836 0.487184 0.298213
0.595662 0.480668 0.420724
0.71823 0.655348 0.466186
0.244409 0.641714 0.46367
0.322763 0.374512 0.487365
0.284455 0.516399 0.51135
0.665316 0.789397 0.575362
0.675032 0.506645 0.509475
0.662957 0.202237 0.495169
0.25591 0.620627 0.505773
0.270869 0.668146 0.564561
0.450149 0.673576 0.602271
0.495576 0.454439 0.662796
0.562662 0.58281 0.558341
0.682148 0.657773 0.519139
0.363288 0.658997 0.593596
0.364699 0.549211 0.618671
0.423935 0.608563 0.711287
0.491773 0.247058 0.685236
0.528562 0.684452 0.66391
0.63467 0.591013 0.636484
0.377945 0.658035 0.39211
0.364204 0.651332 0.594476
0.335989 0.181729 0.489638
0.688715 0.484563 0.493215
0.439046 0.707876 0.670025
0.507024 0.68689 0.259568
0.320992 0.582352 0.583043
0.373964 0.642861 0.598099
0.724087 0.585577 0.50664
0.505676 0.702335 0.312498
0.607639 0.628647 0.628502
0.666537 0.640934 0.632519
0.501182 0.258862 0.688943
0.574403 0.585586 0.744735
0.636949 0.525619 0.457998
0.706884 0.581553 0.468394
0.264914 0.699841 0.511318
0.403038 0.661252 0.382152
0.509349 0.590239 0.636838
0.356605 0.536388 0.613971
0.331369 0.619955 0.62659
0.44606 0.686752 0.584946
0.237358 0.649884 0.483261
0.527312 0.453445 0.633707
0.396495 0.658751 0.612357
0.731665 0.62804 0.552168
0.587736 0.458136 0.629066
0.441573 0.628169 0.724982
0.664977 0.602451 0.612784
0.247921 0.668872 0.580029
0.498919 0.695015 0.687421
0.709471 0.597992 0.578157
0.670564 0.498606 0.440745
0.663146 0.587268 0.606324
0.500136 0.339909 0.668957
0.312133 0.644809 0.407912
0.302957 0.576125 0.56936
0.304682 0.692752 0.492899
0.655524 0.703519 0.609607
0.705937 0.635239 0.430232
0.403513 0.468083 0.356405
0.506558 0.696263 0.266552
0.482801 0.267334 0.689767
0.478031 0.610675 0.742467
0.626148 0.482796 0.568046
0.728314 0.736624 0.549343
0.529656 0.574316 0.724959
0.618253 0.711403 0.342939
0.358878 0.67 0.286705
0.66162 0.180058 0.509316
0.417666 0.682492 0.555322
0.276547 0.660465 0.56826
0.693215 0.616684 0.409632
0.399421 0.637312 0.614499
0.646299 0.708438 0.587853
0.38523 0.496836 0.303911
0.349734 0.541325 0.619206
0.628884 0.654635 0.279046
0.322299 0.687339 0.598306
0.646191 0.718707 0.377596
0.428201 0.521848 0.366984
0.239645 0.641529 0.466784
0.681332 0.664267 0.601756
0.380181 0.612534 0.596154
0.524124 0.581161 0.724846
0.693635 0.655912 0.498061
0.627774 0.59003 0.375154
0.509115 0.239065 0.682794
0.414422 0.672293 0.706141
0.235937 0.662372 0.476968
0.446954 0.700713 0.684471
0.638782 0.596046 0.631576
0.320766 0.285739 0.482244
0.321069 0.239045 0.482289
0.424335 0.651129 0.285075
0.643661 0.511912 0.485351
0.718304 0.664131 0.483137
0.514849 0.703203 0.315645
0.678665 0.299893 0.472006
0.697606 0.62422 0.587832
0.543778 0.676575 0.664373
0.338498 0.214836 0.480525
0.488074 0.198013 0.341155
0.630495 0.53806 0.505098
0.45338 0.668166 0.279287
0.610153 0.55124 0.38248
0.69722 0.479409 0.517839
0.319266 0.646601 0.605009
0.499752 0.216171 0.681376
0.326337 0.242274 0.491098
0.456154 0.546984 0.334493
0.733031 0.61295 0.50306
0.675897 0.285634 0.48698
0.561702 0.497788 0.634489
0.57882 0.50502 0.273032
0.658901 0.57832 0.478389
0.401126 0.607269 0.67999
0.386377 0.677646 0.406046
0.532755 0.718137 0.361657
0.532823 0.568827 0.387164
0.487209 0.269362 0.686991
0.479192 0.372856 0.317163
0.753434 0.665131 0.563935
0.584837 0.622017 0.386268
0.394497 0.615013 0.306623
0.653812 0.575352 0.490246
0.582841 0.599245 0.380059
0.356692 0.448216 0.398405
0.390423 0.663932 0.61525
0.32995 0.274312 0.489641
0.63266 0.577011 0.463162
0.720671 0.660117 0.493563
0.485226 0.342513 0.307886
0.496012 0.459186 0.341991
0.39344 0.601603 0.653729
0.361741 0.489352 0.543403
0.519523 0.631356 0.739153
0.67449 0.716089 0.412341
0.403376 0.457916 0.37269
0.558599 0.567936 0.702368
0.373989 0.587327 0.634784
0.311273 0.706388 0.521439
0.694717 0.584721 0.452273
0.369156 0.563294 0.623225
0.337614 0.451046 0.503973
0.395462 0.658368 0.387361
0.391525 0.622365 0.606966
0.608024 0.721465 0.287749
0.531003 0.696966 0.333942
0.509167 0.244587 0.682649
0.585541 0.574658 0.330328
0.640558 0.516815 0.512419
0.332935 0.446722 0.50041
0.252991 0.676079 0.504053
0.484767 0.454998 0.655139
0.277918 0.692409 0.564318
0.358536 0.745296 0.558888
0.581144 0.587013 0.690603
0.347407 0.643318 0.645133
0.456212 0.647314 0.346292
0.691347 0.58732 0.445955
0.56548 0.591245 0.685695
0.54287 0.518659 0.353342
0.563107 0.571627 0.69941
0.351612 0.623668 0.494338
0.322456 0.198813 0.491858
0.271942 0.68277 0.565183
0.707926 0.583398 0.463472
0.322379 0.650312 0.40721
0.482357 0.305844 0.321131
0.66777 0.393426 0.487273
0.692729 0.654793 0.468484
0.511156 0.67981 0.344874
0.439909 0.671396 0.299399
0.326449 0.683996 0.519817
0.693499 0.63482 0.408021
0.335664 0.675402 0.50512
0.385616 0.708587 0.319103
0.42461 0.679506 0.310788
0.399631 0.622192 0.622258
0.621842 0.546171 0.385194
0.255372 0.687536 0.505001
0.65454 0.193065 0.496859
0.276682 0.692292 0.52346
0.399373 0.615995 0.700351
0.518197 0.590383 0.731415
0.280199 0.670239 0.574984
0.578491 0.680357 0.578793
0.416522 0.647022 0.290357
0.365002 0.631892 0.597292
0.444753 0.668902 0.285652
0.545208 0.655784 0.272619
0.304956 0.705064 0.512215
0.396242 0.717064 0.653441
0.58677 0.599844 0.382709
0.653348 0.196923 0.501331
0.674639 0.282491 0.505976
0.575423 0.50133 0.561237
0.286635 0.694403 0.552042
0.335858 0.544636 0.515896
0.277861 0.66966 0.39457
0.32763 0.693896 0.508998
0.511784 0.699601 0.285424
0.242278 0.653285 0.47014
0.481521 0.234926 0.318015
0.476725 0.244002 0.319536
0.393602 0.612396 0.310498
0.323515 0.702354 0.369125
0.541442 0.52637 0.38658
0.597954 0.588815 0.392991
0.261635 0.618151 0.529353
0.67782 0.646926 0.512048
0.264166 0.644138 0.443587
0.468443 0.683424 0.648633
0.52316 0.658538 0.255542
0.4277 0.637713 0.279385
0.536056 0.675016 0.66691
0.659454 0.561495 0.389529
0.479482 0.2556 0.317847
0.748751 0.599656 0.576985
0.322345 0.695498 0.499159
0.572787 0.665707 0.302209
0.512822 0.481958 0.274586
0.527161 0.689448 0.688385
0.284248 0.703306 0.547572
0.258304 0.683788 0.500679
0.296257 0.694215 0.561723
0.329917 0.403351 0.498734
0.677247 0.178775 0.480772
0.641977 0.447432 0.501406
0.595003 0.623934 0.451098
0.336188 0.620484 0.636229
0.510181 0.66284 0.726047
0.509705 0.604249 0.330367
0.552826 0.617957 0.723526
0.561937 0.62113 0.280461
0.362721 0.565536 0.606885
0.380894 0.633086 0.31732
0.337644 0.718693 0.402349
0.344637 0.712112 0.359193
0.520006 0.519129 0.624925
0.476094 0.236902 0.320745
0.511362 0.698853 0.313536
0.528167 0.502094 0.35061
0.327134 0.649993 0.477293
0.321685 0.21707 0.491713
0.632886 0.680874 0.564635
0.57801 0.598934 0.309823
0.6123 0.576274 0.643388
0.581384 0.690478 0.580945
0.451978 0.661186 0.396838
0.42999 0.536454 0.361104
0.468046 0.486207 0.297388
0.379657 0.654255 0.400383
0.524712 0.61643 0.738897
0.588913 0.577734 0.328589
0.727115 0.665069 0.519292
0.608894 0.584822 0.676734
0.627929 0.4584 0.411531
0.671482 0.180835 0.483226
0.511058 0.686862 0.294293
0.360071 0.657223 0.356454
0.481577 0.33683 0.678028
0.725692 0.667497 0.514579
0.620902 0.439203 0.582563
0.345159 0.598162 0.455708
0.289001 0.704431 0.530762
0.667553 0.582633 0.609294
0.429856 0.704053 0.33915
0.489756 0.24131 0.312834
0.510172 0.424474 0.63965
0.529921 0.474745 0.618955
0.328712 0.241863 0.490051
0.35836 0.673722 0.345892
0.647792 0.612212 0.531439
0.383898 0.743464 0.369276
0.273247 0.702332 0.532724
0.473023 0.222587 0.325275
0.714579 0.684154 0.502993
0.601867 0.582172 0.393799
0.382865 0.625382 0.537426
0.65065 0.5399 0.474676
0.499542 0.311591 0.676274
0.66317 0.176756 0.486559
0.686693 0.67799 0.519914
0.635216 0.592755 0.37533
0.560816 0.656368 0.288664
0.322055 0.554949 0.3001
0.394399 0.643153 0.616044
0.728717 0.665417 0.516486
0.284128 0.472258 0.536343
0.474928 0.283846 0.314092
0.61164 0.740889 0.410842
0.600238 0.568523 0.364096
0.583911 0.604129 0.38037
0.667287 0.203806 0.499516
0.362033 0.435251 0.604448
0.306465 0.6865 0.553713
0.380074 0.746456 0.4026
0.503732 0.594302 0.735594
0.312547 0.579317 0.30373
0.626089 0.64659 0.348698
0.561164 0.574681 0.711306
0.494568 0.467923 0.338796
0.33217 0.666915 0.508159
0.475953 0.266099 0.694415
0.38614 0.613843 0.317199
0.260732 0.684213 0.503204
0.365964 0.654986 0.373747
0.396642 0.621443 0.546145
0.429047 0.62364 0.722184
0.50179 0.683736 0.334574
0.254014 0.689477 0.476321
0.474094 0.21921 0.330789
0.373269 0.461616 0.555814
0.47912 0.676301 0.278739
0.723926 0.625936 0.559897
0.633348 0.60998 0.656599
0.348621 0.614844 0.646012
0.60341 0.66477 0.683593
0.65714 0.66131 0.469957
0.291912 0.696916 0.393799
0.379925 0.594272 0.452124
0.524942 0.479539 0.622477
0.733503 0.646434 0.523466
0.320554 0.286467 0.490429
0.437213 0.507002 0.281302
0.582363 0.5101 0.550132
0.547959 0.66344 0.416932
0.356925 0.589406 0.603023
0.385277 0.644519 0.361477
0.333595 0.642141 0.394332
0.516115 0.59939 0.733866
0.336966 0.530268 0.488108
0.624159 0.62893 0.274302
0.458315 0.641539 0.255657
0.316374 0.697038 0.549749
0.475605 0.667989 0.260082
0.317334 0.712258 0.392717
0.347762 0.639712 0.387246
0.642347 0.603856 0.628213
0.522492 0.470203 0.695809
0.627278 0.601198 0.617819
0.616352 0.57537 0.652203
0.388819 0.646583 0.370035
0.67753 0.17753 0.485263
0.258451 0.687249 0.44947
0.512585 0.612889 0.73619
0.388221 0.620068 0.31334
0.491125 0.6302 0.337367
0.448308 0.533339 0.612974
0.577489 0.831546 0.558865
0.653179 0.482696 0.491106
0.625421 0.805904 0.387613
0.368981 0.826594 0.45454
0.33033 0.632352 0.483091
0.350033 0.504325 0.482259
0.719221 0.602128 0.452402
0.666661 0.588866 0.609007
0.673001 0.472538 0.464662
0.385712 0.649225 0.611584
0.488253 0.374776 0.326714
0.311551 0.690311 0.480097
0.414324 0.614266 0.685443
0.229366 0.586412 0.517389
0.341287 0.45454 0.467769
0.290488 0.644612 0.423954
0.321138 0.322753 0.489817
0.310571 0.703061 0.383515
0.666483 0.638918 0.630162
0.731134 0.649152 0.517824
0.701161 0.47541 0.514122
0.672948 0.199417 0.494271
0.528901 0.496425 0.322439
0.518081 0.668401 0.354364
0.35476 0.450246 0.40442
0.322904 0.598606 0.584227
0.727205 0.679693 0.526814
0.641711 0.552316 0.386387
0.646571 0.704139 0.623778
0.264888 0.694414 0.537996
0.658327 0.18169 0.499155
0.614815 0.44523 0.628048
0.519511 0.593312 0.730268
0.532751 0.582074 0.720279
0.426928 0.712992 0.315877
0.608649 0.623523 0.375909
0.703729 0.66615 0.487202
0.65082 0.682643 0.555109
0.328545 0.186524 0.477658
0.374003 0.74066 0.566223
0.378571 0.704484 0.64708
0.608724 0.56317 0.389565
0.339993 0.585862 0.60321
0.425265 0.652019 0.568029
0.651104 0.457216 0.528354
0.664106 0.618551 0.517622
0.550344 0.471129 0.670379
0.60714 0.597734 0.664281
0.598442 0.600718 0.678917
0.302717 0.637551 0.377914
0.372046 0.621535 0.531673
0.433663 0.593988 0.706458
0.250945 0.645975 0.52877
0.343426 0.570798 0.609476
0.610625 0.60411 0.378108
0.562252 0.574633 0.706665
0.379505 0.582178 0.623272
0.650688 0.445943 0.400601
0.613822 0.559143 0.390426
0.321953 0.525655 0.437441
0.663419 0.676497 0.549392
0.595681 0.57761 0.345508
0.689901 0.669773 0.426766
0.687075 0.522612 0.359071
0.355125 0.700688 0.455999
0.254468 0.683994 0.454144
0.680759 0.208921 0.50611
0.374833 0.636853 0.602068
0.529864 0.588928 0.720635
0.373811 0.600135 0.63931
0.40866 0.74063 0.332323
0.357431 0.704699 0.631079
0.475893 0.305298 0.309206
0.599478 0.665155 0.682718
0.61268 0.737725 0.429054
0.376882 0.60659 0.601014
0.454577 0.666553 0.279766
0.659641 0.624791 0.626184
0.38399 0.670876 0.452945
0.683926 0.496738 0.529703
0.599549 0.613528 0.543629
0.478593 0.378118 0.311024
0.48779 0.312217 0.30931
0.656392 0.457828 0.612113
0.499246 0.657842 0.341747
0.631793 0.653873 0.662682
0.401858 0.72893 0.641972
0.657809 0.460561 0.531123
0.35941 0.615504 0.601176
0.323614 0.387735 0.475023
0.668457 0.329325 0.496506
0.659341 0.463461 0.416396
0.65113 0.696084 0.471217
0.475357 0.561709 0.340627
0.507085 0.661146 0.661783
0.257704 0.630614 0.529288
0.378967 0.600647 0.607653
0.632895 0.613682 0.466546
0.514588 0.663653 0.26055
0.287265 0.654318 0.580794
0.547493 0.62489 0.725463
0.383945 0.625392 0.610221
0.594569 0.579606 0.35803
0.566887 0.672114 0.305168
0.663965 0.633536 0.625026
0.354007 0.545119 0.511216
0.389839 0.735011 0.340185
0.534877 0.67371 0.667844
0.604862 0.715343 0.335665
0.447376 0.58322 0.70784
0.708942 0.684958 0.557613
0.637304 0.678719 0.647852
0.366763 0.612508 0.520985
0.648794 0.567748 0.502846
0.572998 0.433771 0.31648
0.368444 0.728498 0.618368
0.608581 0.593017 0.67246
0.3864 0.713064 0.646661
0.483563 0.226834 0.312572
0.646529 0.594 0.466643
0.644712 0.471405 0.528565
0.56669 0.61252 0.71253
0.634907 0.757959 0.654818
0.664135 0.184881 0.503462
0.334377 0.626329 0.482397
0.423529 0.721738 0.662954
0.698092 0.669601 0.505703
0.661795 0.36832 0.486751
0.481948 0.566433 0.232459
0.344701 0.476676 0.471774
0.694409 0.572091 0.584842
0.492621 0.448863 0.33742
0.590539 0.591074 0.69225
0.458457 0.635541 0.635832
0.561855 0.649912 0.711856
0.313726 0.696692 0.510503
0.679527 0.543603 0.653114
0.350989 0.597969 0.493422
0.597431 0.6121 0.384251
0.333915 0.17042 0.482083
0.656361 0.619071 0.618635
0.661713 0.397159 0.488648
0.336553 0.706587 0.362247
0.329404 0.419424 0.473837
0.388147 0.646776 0.313833
0.467114 0.672743 0.279709
0.433743 0.555419 0.741079
0.517578 0.688003 0.293316
