2088 0.012625
0.383979 0.270435 0.387023
0.434122 0.226049 0.33494
0.462377 0.192477 0.318855
0.496071 0.18571 0.318965
0.524388 0.188786 0.329446
0.555775 0.225439 0.347729
0.341463 0.223456 0.429929
0.347654 0.282093 0.34916
0.435569 0.288642 0.296859
0.499261 0.2768 0.284364
0.573839 0.289242 0.311165
0.634478 0.260571 0.365371
0.337258 0.205814 0.466266
0.293232 0.280843 0.431593
0.421576 0.400039 0.415502
0.501629 0.39828 0.409514
0.600547 0.394405 0.425366
0.696763 0.253249 0.436044
0.327125 0.195825 0.492324
0.288249 0.27607 0.505967
0.424095 0.401785 0.502413
0.507356 0.399084 0.500315
0.604964 0.389442 0.502538
0.706843 0.239771 0.505247
0.336628 0.203176 0.523877
0.3153 0.273421 0.581315
0.423286 0.380908 0.612685
0.498566 0.383205 0.613386
0.59197 0.38184 0.596597
0.686549 0.237125 0.562661
0.355415 0.258047 0.564253
0.373718 0.235169 0.620639
0.4353 0.242633 0.678731
0.498736 0.240734 0.700254
0.560664 0.260562 0.691696
0.633936 0.258302 0.623717
0.36099 0.247108 0.363843
0.357194 0.251406 0.56735
0.284555 0.247613 0.510551
0.593792 0.392787 0.494888
0.442175 0.332512 0.673504
0.537355 0.188079 0.316175
0.35098 0.220385 0.576314
0.367201 0.257691 0.578703
0.660526 0.204028 0.482496
0.470776 0.17727 0.295513
0.609888 0.259312 0.608326
0.644646 0.264878 0.628546
0.509693 0.302164 0.698898
0.498898 0.399211 0.53822
0.619093 0.385993 0.466639
0.660881 0.20901 0.46861
0.315527 0.199592 0.540211
0.402349 0.256636 0.366449
0.531682 0.224597 0.688973
0.366285 0.228096 0.608217
0.353198 0.254651 0.634774
0.40884 0.37635 0.615921
0.326185 0.201527 0.546178
0.527233 0.373678 0.630046
0.404849 0.250958 0.624111
0.668108 0.196893 0.56136
0.535335 0.393628 0.54992
0.435987 0.257723 0.686073
0.656805 0.23068 0.591703
0.455042 0.401605 0.501405
0.481268 0.198034 0.683353
0.667951 0.216083 0.574998
0.580857 0.396052 0.475134
0.647837 0.220261 0.571557
0.513096 0.23173 0.695001
0.332176 0.214164 0.425194
0.344457 0.22219 0.582465
0.296255 0.237388 0.427311
0.647599 0.289701 0.62889
0.690091 0.249224 0.424987
0.450823 0.400785 0.422588
0.536473 0.188125 0.313535
0.47119 0.24091 0.701057
0.468132 0.190829 0.67175
0.568443 0.393835 0.529025
0.519812 0.39813 0.498945
0.539192 0.20267 0.660054
0.627638 0.319869 0.346687
0.474175 0.398767 0.467637
0.705537 0.267597 0.53538
0.382974 0.374839 0.596814
0.315313 0.282511 0.575137
0.675219 0.214327 0.40872
0.406156 0.238187 0.630837
0.653678 0.312098 0.617181
0.468562 0.399507 0.441503
0.361771 0.234637 0.612767
0.508669 0.39845 0.468536
0.333829 0.272629 0.622283
0.651304 0.321242 0.372777
0.450163 0.3987 0.407027
0.327918 0.19498 0.518042
0.662471 0.264361 0.613422
0.373875 0.240125 0.591239
0.529765 0.210316 0.65896
0.68436 0.202602 0.46407
0.662558 0.25938 0.38852
0.530395 0.28874 0.702355
0.427693 0.295924 0.678907
0.323816 0.199503 0.542058
0.446113 0.312149 0.68395
0.638921 0.256637 0.617662
0.286636 0.201646 0.457497
0.283634 0.212011 0.456761
0.421734 0.221541 0.316403
0.694751 0.219483 0.441344
0.687703 0.203237 0.436372
0.529285 0.193085 0.30216
0.699943 0.233909 0.450714
0.669378 0.238334 0.588736
