3672 0.012625
0.374162 0.468093 0.38108
0.453189 0.475715 0.318703
0.485017 0.396689 0.334137
0.489617 0.408032 0.343067
0.495 0.461062 0.336851
0.549972 0.464232 0.314843
0.320882 0.482071 0.435957
0.420515 0.522704 0.405297
0.45779 0.386259 0.341054
0.495498 0.243708 0.313387
0.527424 0.431588 0.360268
0.605559 0.506285 0.380293
0.298936 0.460876 0.474402
0.340548 0.338612 0.462844
0.332728 0.418577 0.32647
0.521757 0.500357 0.24431
0.673431 0.382656 0.360731
0.654544 0.342246 0.470815
0.324175 0.447257 0.482183
0.322754 0.287889 0.494967
0.271642 0.547548 0.517988
0.543966 0.632738 0.516278
0.751011 0.433328 0.523786
0.658878 0.205215 0.495094
0.316853 0.483726 0.495828
0.364825 0.474093 0.518981
0.392537 0.363991 0.628173
0.500121 0.396491 0.745201
0.619722 0.340466 0.620323
0.644462 0.310934 0.508368
0.356622 0.488732 0.566918
0.381928 0.521227 0.61881
0.468738 0.442722 0.65459
0.492073 0.244018 0.667116
0.516094 0.318543 0.644776
0.583254 0.527717 0.579193
0.380598 0.517657 0.378383
0.353628 0.490544 0.568993
0.324508 0.228324 0.494761
0.747136 0.462202 0.499914
0.445794 0.373998 0.63424
0.4923 0.430792 0.354669
0.332331 0.510805 0.551827
0.361162 0.487418 0.584454
0.687496 0.445957 0.496115
0.487368 0.331245 0.365192
0.594005 0.482825 0.598576
0.578238 0.504399 0.544912
0.503066 0.2574 0.683664
0.531489 0.607271 0.641179
0.724165 0.378453 0.423036
0.697359 0.44697 0.483062
0.349523 0.407464 0.49526
0.396708 0.477058 0.357393
0.501159 0.293965 0.64881
0.368738 0.520365 0.610961
0.414798 0.536584 0.570117
0.38982 0.360287 0.613256
0.335389 0.473397 0.492112
0.555186 0.345573 0.709152
0.389991 0.468023 0.617013
0.650089 0.446574 0.508648
0.630382 0.495136 0.668847
0.470768 0.397182 0.648408
0.629865 0.498199 0.548579
0.387964 0.632198 0.518627
0.488715 0.330582 0.64602
0.650379 0.465668 0.521146
0.729235 0.501143 0.440005
0.647226 0.485331 0.552774
0.496772 0.261133 0.65904
0.326737 0.486079 0.447034
0.334747 0.521889 0.541178
0.339247 0.332113 0.47084
0.578138 0.447029 0.545937
0.652884 0.393103 0.470339
0.36519 0.484224 0.298564
0.492995 0.41744 0.357241
0.480192 0.252576 0.67046
0.488733 0.412756 0.656733
0.690286 0.470232 0.603597
0.576677 0.629472 0.512067
0.515074 0.465237 0.667981
0.556356 0.464745 0.421812
0.44496 0.635833 0.405384
0.674892 0.222578 0.517661
0.376679 0.352146 0.592914
0.362565 0.475473 0.522374
0.657535 0.464015 0.465878
0.390577 0.475651 0.62842
0.593892 0.40279 0.551553
0.40676 0.5784 0.314873
0.376176 0.532695 0.604021
0.54632 0.628603 0.40473
0.401995 0.481047 0.541076
0.581401 0.447624 0.436953
0.376283 0.441591 0.288077
0.32768 0.462831 0.486048
0.606315 0.457213 0.536006
0.35984 0.486819 0.602083
0.513628 0.45462 0.672379
0.659241 0.314331 0.482115
0.63038 0.513684 0.421837
0.516855 0.247456 0.67538
0.460891 0.446594 0.627426
0.338484 0.460389 0.490903
0.4551 0.360583 0.642639
0.590627 0.523968 0.572578
0.350738 0.237266 0.475431
0.349151 0.220165 0.474267
0.466825 0.445977 0.333062
0.656303 0.280741 0.473128
0.651571 0.345333 0.478744
0.498166 0.336824 0.358679
0.662733 0.251734 0.47127
0.637348 0.466914 0.527426
0.538601 0.336481 0.646964
0.3307 0.201842 0.470394
0.496559 0.21447 0.325308
0.66174 0.291369 0.519675
0.466999 0.360083 0.335566
0.635812 0.515897 0.389054
0.737328 0.482142 0.528177
0.399974 0.522144 0.551036
0.505021 0.233987 0.66706
0.350457 0.210646 0.488419
0.430644 0.439236 0.249983
0.671261 0.408186 0.491703
0.649309 0.236774 0.487765
0.603531 0.474994 0.693664
0.562925 0.579552 0.317095
0.681928 0.309711 0.45464
0.452708 0.47372 0.672604
0.375827 0.479621 0.377855
0.544548 0.341777 0.365654
0.581474 0.342154 0.337456
0.485736 0.250261 0.666553
0.469639 0.282556 0.320547
0.611846 0.621348 0.51749
0.614821 0.477297 0.364062
0.454232 0.484562 0.326288
0.655649 0.288566 0.476341
0.61032 0.478897 0.354487
0.293269 0.469038 0.362773
0.39595 0.468595 0.612288
0.356675 0.209154 0.484366
0.704585 0.364898 0.415136
0.659046 0.350884 0.482657
0.482158 0.298737 0.287391
0.494674 0.276251 0.351344
0.432805 0.481321 0.664082
0.292375 0.38383 0.583458
0.503847 0.414989 0.644824
0.609047 0.415296 0.446979
0.347384 0.446201 0.308074
0.534267 0.480243 0.666809
0.416938 0.523187 0.626746
0.351334 0.355633 0.500271
0.698698 0.448794 0.477132
0.393825 0.522903 0.621439
0.284978 0.335182 0.507215
