4644 0.012625
0.386441 0.60557 0.407982
0.413317 0.581612 0.300714
0.487761 0.61855 0.290083
0.497463 0.630321 0.297378
0.515043 0.622316 0.281592
0.578547 0.534691 0.321147
0.325217 0.594057 0.419789
0.370416 0.649923 0.357102
0.447921 0.61705 0.317227
0.487447 0.228056 0.308827
0.55092 0.642138 0.327048
0.607983 0.565144 0.364043
0.270435 0.579077 0.468416
0.331991 0.585721 0.480921
0.377335 0.40722 0.372101
0.517448 0.459426 0.266871
0.614225 0.413474 0.40822
0.686993 0.5962 0.476144
0.26636 0.622372 0.469437
0.325176 0.34941 0.488953
0.25286 0.501315 0.518784
0.612757 0.759801 0.544802
0.705852 0.442694 0.512534
0.66154 0.209808 0.495653
0.263703 0.599091 0.503923
0.30277 0.656243 0.544593
0.438704 0.54255 0.590762
0.494447 0.408186 0.690147
0.571675 0.453584 0.567969
0.655727 0.530056 0.510126
0.364208 0.609118 0.584809
0.355164 0.53066 0.62742
0.434757 0.5944 0.709483
0.49277 0.257245 0.676515
0.516867 0.559234 0.636273
0.630449 0.589 0.630558
0.376222 0.602873 0.385268
0.363394 0.602123 0.587052
0.324813 0.200352 0.493777
0.722815 0.450668 0.49333
0.453276 0.623411 0.649731
0.499818 0.648973 0.30094
0.314187 0.555955 0.584855
0.370793 0.5913 0.59291
0.723296 0.550225 0.504256
0.498769 0.594982 0.342085
0.602588 0.588108 0.620215
0.646443 0.646498 0.60757
0.502183 0.267594 0.682308
0.569736 0.616868 0.736029
0.656011 0.436358 0.445728
0.716212 0.53371 0.470353
0.305768 0.64747 0.505032
0.398057 0.592259 0.378772
0.501207 0.462117 0.638592
0.346332 0.52157 0.622466
0.345398 0.626822 0.621699
0.436399 0.55181 0.576048
0.266913 0.634099 0.486467
0.533624 0.393443 0.655651
0.395684 0.593083 0.605731
0.710753 0.612174 0.537909
0.611116 0.438705 0.652885
0.455132 0.608802 0.705907
0.658107 0.591482 0.59863
0.282093 0.695742 0.560462
0.494748 0.587299 0.656653
0.703465 0.594877 0.565225
0.708489 0.465299 0.427646
0.659729 0.573542 0.596155
0.498511 0.318771 0.662159
0.314644 0.602195 0.416193
0.296473 0.561179 0.573607
0.332919 0.577134 0.486268
0.622361 0.67175 0.577199
0.696839 0.599295 0.448723
0.383694 0.442757 0.33403
0.4997 0.650498 0.308105
0.483474 0.272665 0.679759
0.481487 0.594753 0.723463
0.654205 0.442341 0.585692
0.672653 0.729402 0.5337
0.531553 0.5646 0.72374
0.590629 0.690767 0.377502
0.386321 0.697189 0.314006
0.669898 0.192252 0.511691
0.414868 0.547639 0.552954
