1944 0.012625
0.377123 0.250955 0.378843
0.426523 0.218673 0.32955
0.458878 0.194608 0.31235
0.497449 0.1893 0.312026
0.530104 0.190547 0.321204
0.565919 0.212562 0.341899
0.333412 0.213217 0.421448
0.347747 0.287892 0.349681
0.439252 0.291492 0.305813
0.498943 0.283568 0.294898
0.571325 0.290518 0.315904
0.640261 0.261487 0.363416
0.331589 0.197793 0.46295
0.302964 0.287167 0.435428
0.428804 0.379087 0.424555
0.500592 0.376519 0.41922
0.589324 0.375864 0.432077
0.692273 0.260681 0.439529
0.320066 0.19558 0.49447
0.297623 0.282117 0.504266
0.431305 0.378665 0.501263
0.505639 0.375456 0.499673
0.592155 0.370678 0.500719
0.700111 0.24794 0.504649
0.328512 0.199672 0.530154
0.317778 0.281268 0.578916
0.430821 0.365626 0.598451
0.497821 0.365358 0.599524
0.581732 0.367651 0.585576
0.685535 0.244674 0.560848
0.352104 0.243382 0.569414
0.36717 0.23324 0.630123
0.436808 0.25012 0.678733
0.499389 0.248131 0.694491
0.558172 0.268273 0.687194
0.636957 0.260517 0.625844
0.352752 0.244876 0.356066
0.352173 0.23667 0.573988
0.288742 0.256366 0.509476
0.58275 0.372611 0.493821
0.446611 0.33095 0.658207
0.542825 0.193142 0.307504
0.341698 0.212031 0.58673
0.362036 0.240838 0.585593
0.66436 0.1964 0.481674
0.470131 0.186713 0.288532
0.61526 0.247024 0.613225
0.645439 0.270049 0.628703
0.508846 0.304774 0.683422
0.497832 0.376327 0.534046
0.605432 0.368259 0.468336
0.664498 0.201369 0.467128
0.30769 0.204776 0.54605
0.393073 0.238854 0.359584
0.532903 0.230613 0.687746
0.357637 0.223702 0.619133
0.351279 0.260693 0.637565
0.418056 0.363688 0.602254
0.317655 0.204378 0.55414
0.524208 0.358371 0.614817
0.400855 0.236168 0.630102
0.675653 0.201769 0.565101
0.530677 0.37202 0.544078
0.43892 0.265242 0.682289
0.663054 0.23252 0.596258
0.458436 0.377646 0.500639
0.481447 0.204912 0.686536
0.674436 0.221497 0.577625
0.571967 0.374255 0.476269
0.656235 0.214842 0.577447
0.513711 0.238159 0.691472
0.322958 0.210514 0.417311
0.336088 0.218839 0.591717
0.295631 0.244631 0.427322
0.64419 0.295115 0.625386
0.687907 0.256682 0.427762
0.454167 0.377622 0.430751
0.541476 0.193811 0.305292
0.472634 0.249512 0.695538
0.467086 0.196007 0.677357
0.559927 0.371824 0.52493
0.516953 0.37474 0.498394
0.543493 0.20141 0.665404
0.619195 0.321437 0.356135
0.475791 0.374158 0.470523
0.694755 0.274697 0.532073
0.395083 0.36214 0.585545
0.319747 0.289924 0.571984
0.680376 0.220726 0.407185
0.401055 0.227179 0.639113
0.645839 0.315047 0.610771
0.470493 0.375065 0.447276
0.354612 0.233284 0.621402
0.507109 0.374368 0.471039
0.335261 0.28163 0.620927
0.640474 0.321548 0.380964
0.453802 0.377402 0.417161
0.31917 0.196629 0.523706
0.662405 0.271129 0.612326
0.365962 0.225887 0.602607
0.533295 0.206334 0.661087
0.687437 0.20502 0.463361
0.665162 0.26475 0.389558
0.528123 0.293238 0.688634
0.432466 0.301083 0.670111
0.31528 0.202863 0.549467
0.450568 0.314519 0.670267
0.642056 0.25816 0.620013
0.283806 0.213012 0.457852
0.283349 0.223509 0.457749
0.416291 0.223377 0.310568
0.694255 0.226401 0.442119
0.692046 0.208921 0.43512
0.53219 0.201435 0.296955
0.696148 0.241427 0.452873
0.672527 0.245121 0.58954
0.5475 0.330927 0.654863
0.285188 0.252884 0.461121
0.508731 0.263263 0.288097
0.680789 0.294736 0.536173
0.437016 0.275275 0.298621
0.650239 0.216925 0.371752
0.573991 0.372649 0.500803
0.338306 0.25786 0.628177
0.524327 0.255107 0.694039
0.283654 0.227759 0.496743
0.475611 0.374856 0.404316
0.673081 0.20045 0.47681
0.697924 0.221727 0.497429
0.522158 0.371533 0.558143
0.51262 0.375167 0.447162
0.657344 0.337634 0.466304
0.436136 0.212432 0.669971
0.372896 0.24315 0.373303
0.568396 0.339866 0.339515
0.556341 0.367644 0.383346
0.483176 0.241728 0.694442
0.458153 0.280275 0.295331
0.526739 0.374013 0.499842
0.629664 0.22902 0.370276
0.412675 0.219015 0.324998
