4104 0.012625
0.379364 0.520801 0.39427
0.436685 0.53389 0.30685
0.487303 0.513413 0.322124
0.493102 0.524121 0.329428
0.502667 0.553911 0.316482
0.568958 0.496037 0.31311
0.320416 0.524714 0.422081
0.401768 0.606027 0.383988
0.460987 0.496119 0.336213
0.491965 0.241325 0.313649
0.529171 0.542657 0.353561
0.612066 0.535422 0.364323
0.282411 0.518012 0.470725
0.341719 0.428521 0.471917
0.350732 0.39547 0.346173
0.523386 0.469729 0.234339
0.641713 0.375627 0.383444
0.663023 0.450481 0.478124
0.303109 0.544859 0.477963
0.326061 0.317373 0.491393
0.241262 0.526444 0.523049
0.568095 0.694896 0.525214
0.738692 0.422101 0.520712
0.657695 0.210367 0.494657
0.293399 0.548237 0.497366
0.343359 0.577453 0.525055
0.416869 0.415705 0.603323
0.496102 0.387474 0.725231
0.595524 0.364423 0.593996
0.645045 0.39104 0.504128
0.361126 0.545034 0.575973
0.357664 0.529513 0.633558
0.456758 0.541328 0.679646
0.493169 0.25559 0.669009
0.510869 0.404683 0.635418
0.612317 0.580013 0.607904
0.374991 0.551062 0.373311
0.358859 0.541864 0.57873
0.321418 0.221473 0.493272
0.749441 0.447273 0.497917
0.455414 0.481999 0.630188
0.493957 0.548227 0.33724
0.314867 0.538899 0.572807
0.364858 0.532955 0.589548
0.706677 0.507463 0.499235
0.490779 0.435342 0.359637
0.598596 0.534465 0.607746
0.606526 0.601934 0.567644
0.503036 0.266 0.678743
0.548372 0.629265 0.691215
0.687669 0.379699 0.430556
0.712859 0.495019 0.47768
0.338164 0.524789 0.499205
0.394346 0.523391 0.367841
0.499517 0.354881 0.64542
0.348028 0.524915 0.625742
0.382545 0.607669 0.598248
0.414267 0.418658 0.590262
0.309146 0.566784 0.489627
0.544738 0.352656 0.684567
0.391391 0.518115 0.608353
0.672988 0.546131 0.517988
0.633439 0.460533 0.673227
0.468651 0.515793 0.668211
0.646224 0.557125 0.571306
0.344291 0.678998 0.533706
0.490753 0.429588 0.641745
0.674166 0.552992 0.536473
0.73982 0.478531 0.427135
0.654377 0.535881 0.572439
0.497442 0.288663 0.659664
0.317198 0.543043 0.428437
0.306664 0.552985 0.562018
0.338256 0.423521 0.477086
0.588855 0.570477 0.546782
0.670598 0.505803 0.46732
0.36247 0.453096 0.306387
0.494498 0.538439 0.342061
0.483083 0.26738 0.672262
0.486123 0.523907 0.679725
0.685394 0.444745 0.6047
0.612723 0.684978 0.519146
0.522217 0.533411 0.695489
0.560857 0.599335 0.415061
0.424453 0.682791 0.368725
0.674579 0.213177 0.514295
0.400894 0.4113 0.569295
0.341935 0.574783 0.529544
0.68082 0.54528 0.451269
0.386402 0.5115 0.619963
0.597588 0.518074 0.546185
0.376527 0.563681 0.2813
0.350307 0.545312 0.624411
0.569069 0.671872 0.365504
0.383431 0.596737 0.551363
0.587321 0.583128 0.441214
0.387968 0.421444 0.311106
0.303442 0.556087 0.481178
0.624781 0.565649 0.543761
0.360483 0.513452 0.603202
0.519158 0.524187 0.695677
0.662327 0.397343 0.487579
0.647111 0.558733 0.394295
0.513775 0.254157 0.671774
0.45954 0.562953 0.649922
0.315263 0.563692 0.48804
0.462473 0.46604 0.638017
0.61684 0.577434 0.600481
0.340317 0.264197 0.478311
0.340048 0.241668 0.478067
0.459507 0.542234 0.316774
0.661925 0.33404 0.477187
0.660913 0.455571 0.485205
0.498928 0.438387 0.357496
0.665864 0.272143 0.47372
0.658008 0.557972 0.541489
0.529205 0.418748 0.635171
0.336746 0.202733 0.474228
0.492409 0.205138 0.328907
0.652994 0.338191 0.51014
0.47057 0.473669 0.330107
0.645844 0.522435 0.36645
0.750905 0.46698 0.531509
0.368621 0.603007 0.571935
0.503634 0.239613 0.668563
0.344241 0.233336 0.490091
0.434516 0.42629 0.270234
0.686766 0.507106 0.494582
0.656782 0.259803 0.486948
0.603307 0.450314 0.689449
0.58441 0.568772 0.271993
0.671048 0.358584 0.463866
0.429288 0.525874 0.684614
0.378725 0.528681 0.387746
0.530105 0.427875 0.378727
0.560345 0.370034 0.363135
0.487935 0.266222 0.668764
0.476392 0.315874 0.321443
0.657805 0.661252 0.527249
0.607128 0.49965 0.36521
0.435083 0.544929 0.311873
0.661485 0.351021 0.480437
0.606974 0.495255 0.356415
0.302228 0.437343 0.367895
0.395853 0.528833 0.606577
0.35082 0.240933 0.48745
