180 0.012625
0.350578 0.151551 0.350586
0.400305 0.152004 0.350729
0.450116 0.151557 0.350847
0.499925 0.151572 0.35089
0.549711 0.151936 0.350817
0.599417 0.151315 0.35064
0.350775 0.152011 0.400325
0.40042 0.152566 0.40039
0.450127 0.151973 0.400468
0.499881 0.15201 0.400477
0.549659 0.152449 0.400406
0.599283 0.151844 0.400391
0.350827 0.151538 0.450083
0.400457 0.152065 0.45013
0.450144 0.151368 0.450162
0.499894 0.151326 0.450161
0.549585 0.151817 0.450153
0.599227 0.151779 0.450161
0.35088 0.151492 0.499917
0.400479 0.152063 0.499868
0.450151 0.151397 0.499865
0.499896 0.151343 0.499872
0.549597 0.151816 0.499884
0.59926 0.151755 0.499908
0.350824 0.151851 0.549679
0.40045 0.152474 0.549642
0.450143 0.151934 0.54957
0.499874 0.151909 0.54955
0.549626 0.152333 0.549593
0.599372 0.151898 0.54966
0.350627 0.151501 0.599442
0.400318 0.152279 0.599309
0.450093 0.151628 0.599237
0.499891 0.15132 0.599184
0.549728 0.151695 0.599158
0.599499 0.151658 0.599355
0.380587 0.153263 0.384334
0.357498 0.151789 0.599272
0.389779 0.152291 0.50418
0.546277 0.151733 0.494533
0.462056 0.15215 0.567017
0.553186 0.15242 0.361659
0.373986 0.152778 0.588218
0.361308 0.151616 0.611459
0.642914 0.150978 0.478509
0.474302 0.152218 0.369154
0.648049 0.150438 0.648604
0.590067 0.152064 0.589363
0.509598 0.152232 0.57727
0.494673 0.151464 0.519148
0.553363 0.151726 0.474009
0.646915 0.150642 0.459359
0.367634 0.152526 0.545428
0.371992 0.152474 0.354669
0.536737 0.150921 0.614873
0.39122 0.152367 0.599256
0.412396 0.152537 0.579586
0.444233 0.151998 0.552049
0.364481 0.152551 0.558624
0.518359 0.152075 0.556121
0.386452 0.151297 0.634077
0.622284 0.151325 0.567863
0.516773 0.151591 0.525961
0.453622 0.151833 0.590416
0.615143 0.151511 0.592825
0.466307 0.151298 0.499966
0.480806 0.150361 0.62068
0.610981 0.151751 0.572276
0.542261 0.151593 0.481438
0.642568 0.150807 0.600639
0.514834 0.150949 0.610114
0.359971 0.152318 0.40614
0.380553 0.152267 0.580296
0.384513 0.151889 0.440579
0.577737 0.152116 0.575723
0.60301 0.151377 0.441209
0.464387 0.15098 0.455091
0.550553 0.15186 0.362365
0.478847 0.151172 0.591149
0.467142 0.150207 0.628848
0.534641 0.151318 0.515682
0.507706 0.151086 0.499109
0.557355 0.150292 0.631858
0.565039 0.151731 0.418683
0.477187 0.150865 0.480396
0.584412 0.15157 0.520902
0.436962 0.151519 0.54693
0.403189 0.151832 0.54599
0.62134 0.150932 0.41696
0.396411 0.151391 0.629235
0.574211 0.152125 0.56583
0.474717 0.150866 0.465279
0.39721 0.151985 0.589715
0.500717 0.150952 0.480385
0.409173 0.151956 0.567097
0.571748 0.151675 0.428347
0.464744 0.151008 0.448232
0.351784 0.151333 0.535786
0.589828 0.151798 0.578291
0.374234 0.151738 0.612747
0.549562 0.149996 0.639562
0.626942 0.151402 0.461707
0.600761 0.151327 0.418518
0.524621 0.151484 0.585633
0.451541 0.151685 0.578337
0.3637 0.15188 0.554424
0.465239 0.151675 0.571634
0.603287 0.151321 0.599258
0.380773 0.15111 0.463176
0.383373 0.151087 0.463844
0.416969 0.15109 0.371988
0.616701 0.15077 0.446339
0.626758 0.150624 0.435966
0.535772 0.151061 0.366574
0.608063 0.150855 0.458149
0.601816 0.150885 0.575376
0.535525 0.151004 0.571138
0.392429 0.151002 0.468342
0.507071 0.150994 0.391902
0.577291 0.150977 0.524741
0.447887 0.150928 0.394367
0.630483 0.150187 0.380553
0.542976 0.150756 0.500131
0.405208 0.151165 0.574664
0.524912 0.150534 0.606345
0.382052 0.151099 0.49641
0.481593 0.150569 0.444179
0.635416 0.150786 0.474338
0.613018 0.150799 0.495436
0.512904 0.150754 0.533736
0.506594 0.150574 0.464241
0.567007 0.150837 0.47159
0.4468 0.150686 0.62069
0.355825 0.150923 0.359025
0.542791 0.1509 0.417706
0.535537 0.150777 0.435241
0.486572 0.150572 0.598329
0.465287 0.150863 0.400123
0.514485 0.150635 0.500201
0.647299 0.149793 0.360964
0.400079 0.151139 0.364708
0.622205 0.150774 0.450034
0.641159 0.149897 0.358425
0.448097 0.150603 0.466468
0.380818 0.15 0.645615
0.382163 0.15 0.487187
0.555606 0.15 0.467127
0.630554 0.15 0.451425
0.490025 0.15 0.416662
0.52098 0.15 0.370637
0.438003 0.15 0.624429
0.436996 0.15 0.521703
0.536462 0.15 0.627001
0.576563 0.15 0.437445
0.456781 0.15 0.450684
0.589692 0.15 0.631286
0.418447 0.15 0.60782
0.376789 0.15 0.539547
0.649515 0.15 0.453128
0.40725 0.15 0.603554
0.42795 0.15 0.496901
0.367304 0.15 0.363083
0.388618 0.15 0.621892
0.496992 0.15 0.483396
0.529879 0.15 0.400722
0.525164 0.15 0.587394
0.604442 0.15 0.360913
0.562281 0.15 0.514992
0.428838 0.15 0.494053
0.360044 0.15 0.48152
0.495729 0.15 0.55633
0.397508 0.15 0.556989
0.423519 0.15 0.557071
0.602895 0.15 0.638153
0.42774 0.15 0.582276
0.470487 0.15 0.435238
0.648407 0.15 0.44997
0.582102 0.15 0.645148
0.517785 0.15 0.444275
0.592357 0.15 0.63309
