468 0.012625
0.353348 0.16288 0.353231
0.401942 0.166002 0.353092
0.451197 0.163516 0.354911
0.500053 0.162976 0.356558
0.548286 0.164204 0.355873
0.596461 0.163803 0.353755
0.35391 0.166358 0.402072
0.40259 0.16978 0.402036
0.45119 0.166296 0.403077
0.499198 0.165881 0.403746
0.5488 0.167403 0.402746
0.596051 0.167466 0.402318
0.354086 0.163581 0.450552
0.402786 0.167589 0.451116
0.451399 0.162495 0.451642
0.499382 0.161513 0.451653
0.547822 0.164314 0.45138
0.5962 0.165854 0.451195
0.355174 0.163039 0.499792
0.403431 0.167215 0.499075
0.451602 0.162243 0.498874
0.499546 0.16127 0.499087
0.547472 0.164143 0.499064
0.596048 0.164762 0.499195
0.35482 0.164503 0.547693
0.403293 0.169147 0.547999
0.451789 0.165462 0.547312
0.499362 0.164267 0.547227
0.54745 0.166461 0.547686
0.596483 0.165024 0.547394
0.353773 0.162439 0.596459
0.401549 0.169301 0.596933
0.451332 0.165189 0.596204
0.499505 0.161361 0.595215
0.548028 0.164678 0.594951
0.597047 0.166367 0.595699
0.381659 0.173293 0.384961
0.359932 0.164545 0.596552
0.392758 0.16861 0.503452
0.544291 0.163648 0.493947
0.463118 0.166142 0.564639
0.552263 0.166924 0.365299
0.37472 0.170883 0.586626
0.363904 0.163962 0.608512
0.638098 0.160646 0.478598
0.474399 0.167968 0.371761
0.643942 0.158541 0.644245
0.588276 0.167248 0.585885
0.508443 0.165716 0.574729
0.494659 0.162311 0.517663
0.551382 0.163649 0.474223
0.641494 0.160064 0.460002
0.370326 0.169544 0.543989
0.373369 0.168656 0.355049
0.535701 0.160282 0.609687
0.392419 0.16936 0.597025
0.413747 0.170387 0.577555
0.446066 0.166023 0.549842
0.366466 0.169114 0.556955
0.517134 0.16479 0.553909
0.388436 0.163593 0.630746
0.618633 0.161969 0.565015
0.51583 0.162878 0.524433
0.454883 0.16572 0.587712
0.612332 0.164805 0.589699
0.467186 0.161197 0.499063
0.481244 0.156945 0.615109
0.608471 0.164011 0.569391
0.540469 0.162799 0.481426
0.637999 0.160783 0.597573
0.514295 0.15926 0.604973
0.362453 0.168344 0.407665
0.381389 0.171201 0.578656
0.386824 0.168935 0.441496
0.576343 0.16891 0.572733
0.599514 0.16569 0.442489
0.465154 0.160717 0.456352
0.549731 0.166461 0.366356
0.479088 0.16246 0.587959
0.467699 0.157255 0.622999
0.53291 0.162986 0.514463
0.507037 0.16114 0.498369
0.555857 0.160777 0.626954
0.562945 0.16595 0.420338
0.477511 0.159003 0.480464
0.581172 0.165682 0.519449
0.439114 0.165492 0.544857
0.406322 0.168071 0.544303
0.617345 0.16615 0.419108
0.397957 0.1658 0.626358
0.572483 0.16865 0.563257
0.475101 0.159126 0.466066
0.398491 0.16973 0.587533
0.500198 0.159916 0.480488
0.41108 0.16942 0.565099
0.56924 0.165621 0.429695
0.465508 0.161083 0.449814
0.357004 0.163808 0.534266
0.588324 0.167041 0.575163
0.375953 0.167202 0.61035
0.548461 0.157138 0.633579
0.623579 0.165314 0.462526
0.596965 0.166189 0.420254
0.523219 0.163747 0.582226
0.453079 0.166928 0.575896
0.366319 0.168228 0.552658
0.466122 0.165743 0.569152
0.600647 0.165856 0.595646
0.382386 0.168803 0.463519
0.385072 0.168506 0.464196
0.418421 0.168169 0.374494
0.612985 0.165169 0.447605
0.62269 0.165402 0.43763
0.535141 0.166026 0.371572
0.604759 0.16489 0.45898
0.599704 0.164559 0.572227
0.533661 0.165161 0.568311
0.394297 0.167431 0.468638
0.506285 0.165682 0.39569
0.57414 0.165968 0.523133
0.449025 0.165879 0.397214
0.626307 0.165146 0.383484
0.540959 0.1626 0.499292
0.40684 0.169502 0.572486
0.52395 0.159511 0.600994
0.384669 0.168495 0.495922
0.481751 0.160363 0.445961
0.631288 0.162583 0.474652
0.60924 0.1633 0.494952
0.512018 0.16241 0.531843
0.505849 0.160146 0.465113
0.564735 0.163901 0.471789
0.447682 0.163175 0.616672
0.358562 0.165263 0.361073
0.541376 0.164616 0.420162
0.534072 0.163317 0.437273
0.486591 0.160774 0.594376
0.465865 0.164818 0.403257
0.51353 0.160876 0.499411
0.641742 0.157995 0.364829
0.401716 0.168336 0.366663
0.618491 0.165126 0.45121
0.636256 0.159372 0.362277
0.44941 0.161179 0.467154
0.383604 0.158258 0.640471
0.384578 0.16762 0.486911
0.553392 0.162358 0.467628
0.626172 0.163707 0.452572
0.489824 0.162144 0.419667
0.520271 0.165598 0.376106
0.439 0.164144 0.620414
0.439531 0.161958 0.519999
0.535733 0.157708 0.62092
0.573604 0.164078 0.438711
0.457856 0.160575 0.452194
0.586469 0.16439 0.627545
0.419876 0.167137 0.604359
0.380655 0.168326 0.538028
0.643418 0.158947 0.453945
0.40885 0.167163 0.600187
0.430331 0.162137 0.495897
0.369616 0.167923 0.364489
0.390611 0.165356 0.618593
0.496607 0.158972 0.483345
0.528874 0.164406 0.404341
0.523696 0.162092 0.583301
0.600995 0.164425 0.364006
0.559431 0.163799 0.513597
0.431105 0.16207 0.49321
0.362931 0.164564 0.481524
0.495238 0.162733 0.553482
0.400459 0.16764 0.554932
0.425968 0.165785 0.554771
0.599292 0.162982 0.634185
0.429445 0.167341 0.579328
0.471086 0.160348 0.437416
0.642382 0.159272 0.450908
0.579581 0.160143 0.64079
0.51671 0.161275 0.44611
0.589044 0.163985 0.629313
0.385788 0.166133 0.526773
0.385099 0.166218 0.5097
0.396933 0.166947 0.560477
0.638727 0.159529 0.457338
0.356864 0.164323 0.399481
0.505286 0.164858 0.379587
0.565013 0.162516 0.490178
0.569488 0.162526 0.468093
0.536558 0.164496 0.386734
0.461731 0.162518 0.409488
0.409967 0.163446 0.508595
0.597946 0.163481 0.439097
0.393656 0.165233 0.52031
0.424766 0.164359 0.401227
0.456861 0.162752 0.408912
0.410969 0.163591 0.628398
0.626674 0.163953 0.389888
0.359055 0.16183 0.528352
0.592069 0.162365 0.498839
0.361999 0.163021 0.492335
0.44745 0.162833 0.602168
0.536673 0.154413 0.634441
0.405009 0.166146 0.555561
0.55494 0.164035 0.555884
0.412639 0.165663 0.369972
0.367348 0.163353 0.601021
0.449637 0.163888 0.398084
0.558315 0.165516 0.381898
0.365502 0.163745 0.514617
0.442201 0.165281 0.573647
0.636143 0.159879 0.367674
0.589553 0.162402 0.508551
0.592838 0.162191 0.533573
0.53954 0.162195 0.538392
0.398599 0.164946 0.528902
0.438686 0.160771 0.498692
0.384479 0.165601 0.412142
0.384483 0.164941 0.53257
0.532362 0.16091 0.364192
0.360669 0.161763 0.462124
0.515053 0.162999 0.382969
0.490777 0.16338 0.383284
0.399039 0.163431 0.359937
0.409586 0.16357 0.415758
0.536642 0.160534 0.439887
0.640171 0.159113 0.378551
0.359285 0.162679 0.566521
0.609663 0.159531 0.541919
0.363483 0.162631 0.436146
0.469393 0.161007 0.555364
0.560749 0.162137 0.362902
0.413401 0.16309 0.364148
0.532215 0.161798 0.573985
0.633719 0.160825 0.398891
0.501971 0.16331 0.381706
0.51825 0.158649 0.500845
0.367372 0.163024 0.51055
0.548623 0.162866 0.397316
0.499529 0.15833 0.455532
0.550776 0.161242 0.597356
0.396778 0.164207 0.538455
0.37253 0.164543 0.428196
0.405175 0.16313 0.532385
0.423643 0.160705 0.499622
0.594527 0.161524 0.473974
0.575093 0.16232 0.51341
0.552248 0.160846 0.447552
0.417791 0.165218 0.581382
0.544447 0.158762 0.616362
0.50058 0.159384 0.43758
0.56838 0.162726 0.612435
0.57888 0.16367 0.368935
0.383647 0.162384 0.604237
0.409126 0.163766 0.376973
0.424116 0.160475 0.431608
0.416649 0.161748 0.410199
0.516955 0.159542 0.563213
0.488222 0.161758 0.38378
0.502284 0.159876 0.365131
0.512489 0.158847 0.433358
0.430469 0.158903 0.475648
0.382259 0.163229 0.505778
0.562843 0.161373 0.550289
0.586452 0.162707 0.374859
0.624023 0.160806 0.634253
0.556794 0.161267 0.557423
0.446502 0.159188 0.433996
0.467205 0.157356 0.449143
0.488879 0.157282 0.44936
0.36592 0.164241 0.373835
0.539779 0.156476 0.623437
0.600114 0.16171 0.369481
0.641781 0.152598 0.520133
0.603042 0.162422 0.619274
0.543535 0.158657 0.46348
0.603094 0.160117 0.473546
0.472103 0.159049 0.357429
0.399539 0.163578 0.396804
0.474822 0.158922 0.58345
0.635979 0.153923 0.521578
0.529964 0.158377 0.519607
0.440731 0.15816 0.476339
0.378229 0.163841 0.541605
0.625813 0.159753 0.595241
0.455144 0.159422 0.420627
0.520349 0.160831 0.393168
0.519399 0.159793 0.574609
0.52417 0.159352 0.557992
0.384266 0.161188 0.489484
0.40852 0.160832 0.399795
0.558589 0.15852 0.524192
0.429539 0.15911 0.415267
0.384008 0.161451 0.545236
0.473802 0.159839 0.387478
0.627717 0.155108 0.525143
0.643714 0.156182 0.379699
0.432017 0.157888 0.529751
0.561458 0.157808 0.475644
0.514465 0.155188 0.607395
0.598382 0.158398 0.478969
0.594902 0.158524 0.54959
0.601502 0.159591 0.420434
0.550986 0.159816 0.387951
0.469258 0.155051 0.476655
0.393794 0.15713 0.634595
0.643587 0.152169 0.537483
0.44854 0.156875 0.504946
0.464693 0.160493 0.37878
0.562326 0.15856 0.427896
0.615318 0.160495 0.378155
0.639175 0.155898 0.362331
0.597515 0.157857 0.515748
0.454775 0.157149 0.524948
0.40487 0.159303 0.516593
0.429007 0.158717 0.426809
0.503534 0.151315 0.639654
0.468677 0.155188 0.479273
0.574974 0.159187 0.415805
0.585515 0.160501 0.622155
0.452989 0.160488 0.375157
0.405297 0.159371 0.503301
0.480625 0.157591 0.581812
0.39866 0.160979 0.366037
0.372932 0.160919 0.42797
0.38403 0.160206 0.388029
0.435104 0.156564 0.537334
0.450317 0.156983 0.594712
0.48504 0.156593 0.363111
0.385605 0.158742 0.434807
